#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_AP021898.1",43022,43948,"-",60879446,,"GOZ73_RS00150","WP_012419091.1",308,"NAD-dependent epimerase/dehydratase family protein"
"chromosome","NZ_AP021898.1",43975,45069,"-",60879447,,"GOZ73_RS00155","WP_012419092.1",364,"aminoglycoside phosphotransferase family protein"
"chromosome","NZ_AP021898.1",45082,45993,"-",60879448,,"GOZ73_RS00160","WP_232051430.1",303,"sugar phosphate nucleotidyltransferase"
"chromosome","NZ_AP021898.1",46066,46785,"-",60879449,,"GOZ73_RS00165","WP_102746792.1",239,"hypothetical protein"
"chromosome","NZ_AP021898.1",46889,47581,"+",60879450,,"GOZ73_RS00170","WP_102740464.1",230,"hypothetical protein"
"chromosome","NZ_AP021898.1",47639,49159,"+",60879451,"proS","GOZ73_RS00175","WP_102746791.1",506,"proline--tRNA ligase"
"chromosome","NZ_AP021898.1",50299,50712,"-",60879453,,"GOZ73_RS00185","WP_102740466.1",137,"hypothetical protein"
"chromosome","NZ_AP021898.1",50740,56274,"-",60879454,,"GOZ73_RS00190","WP_232053452.1",1844,"sugar-binding protein"
"chromosome","NZ_AP021898.1",57002,58570,"+",60879455,,"GOZ73_RS00195","WP_051729123.1",522,"amino acid permease"
"chromosome","NZ_AP021898.1",58563,59504,"+",60879456,"glsA","GOZ73_RS00200","WP_102746790.1",313,"glutaminase A"
"chromosome","NZ_AP021898.1",59735,60034,"-",60879457,,"GOZ73_RS00205","WP_219723106.1",99,"GNAT family N-acetyltransferase"
"chromosome","NZ_AP021898.1",60583,61992,"+",60879458,,"GOZ73_RS00210","WP_102743215.1",469,"sodium:alanine symporter family protein"
"chromosome","NZ_AP021898.1",62395,63471,"+",60879460,"prfA","GOZ73_RS00220","WP_012419103.1",358,"peptide chain release factor 1"
"chromosome","NZ_AP021898.1",63488,64393,"+",60879461,"prmC","GOZ73_RS00225","WP_102744940.1",301,"peptide chain release factor N(5)-glutamine methyltransferase"
"chromosome","NZ_AP021898.1",64415,66631,"+",60879462,"priA","GOZ73_RS00230","WP_102746788.1",738,"primosomal protein N\\'"
"chromosome","NZ_AP021898.1",66691,67515,"+",60879463,"dapF","GOZ73_RS00235","WP_102746787.1",274,"diaminopimelate epimerase"
"chromosome","NZ_AP021898.1",67559,68338,"-",60879464,,"GOZ73_RS00240","WP_102746786.1",259,"hypothetical protein"
"chromosome","NZ_AP021898.1",69094,69765,"+",60879466,,"GOZ73_RS00250","WP_022197188.1",223,"ubiquinone/menaquinone biosynthesis methyltransferase"
"chromosome","NZ_AP021898.1",69762,71267,"+",60879467,,"GOZ73_RS00255","WP_162378704.1",501,"MATE family efflux transporter"
"chromosome","NZ_AP021898.1",71844,72704,"-",60879469,,"GOZ73_RS00265","WP_102746784.1",286,"toll/interleukin-1 receptor domain-containing protein"
"chromosome","NZ_AP021898.1",73005,73871,"+",60879470,,"GOZ73_RS00270","WP_102734736.1",288,"FRG domain-containing protein"
"chromosome","NZ_AP021898.1",73954,75024,"+",60879471,,"GOZ73_RS00275","WP_102734737.1",356,"hypothetical protein"
"chromosome","NZ_AP021898.1",75183,75899,"+",60879472,,"GOZ73_RS00280","WP_128153679.1",238,"hypothetical protein"
"chromosome","NZ_AP021898.1",76417,76746,"-",60879473,,"GOZ73_RS00285","WP_102741756.1",109,"hypothetical protein"
"chromosome","NZ_AP021898.1",76963,77436,"-",60879474,,"GOZ73_RS00290","WP_128153680.1",157,"hypothetical protein"
"chromosome","NZ_AP021898.1",77417,77662,"-",60879475,,"GOZ73_RS00295","WP_022198608.1",81,"2-isopropylmalate synthase"
"chromosome","NZ_AP021898.1",78236,79975,"-",60879476,"recJ","GOZ73_RS00300","WP_012419112.1",579,"single-stranded-DNA-specific exonuclease RecJ"
"chromosome","NZ_AP021898.1",80167,83028,"-",60879477,,"GOZ73_RS00305","WP_102746783.1",953,"beta-N-acetylglucosaminidase domain-containing protein"
"chromosome","NZ_AP021898.1",83495,84427,"+",60879478,,"GOZ73_RS00310","WP_180974147.1",310,"metal ABC transporter substrate-binding protein"
"chromosome","NZ_AP021898.1",84424,84858,"+",60879479,,"GOZ73_RS00315","WP_065529453.1",144,"hypothetical protein"
"chromosome","NZ_AP021898.1",84855,85655,"+",60879480,,"GOZ73_RS00320","WP_102743653.1",266,"metal ABC transporter ATP-binding protein"
"chromosome","NZ_AP021898.1",85652,86515,"+",60879481,,"GOZ73_RS00325","WP_065529454.1",287,"metal ABC transporter permease"
"chromosome","NZ_AP021898.1",86628,87119,"+",60879482,,"GOZ73_RS00330","WP_051729129.1",163,"UvrB/UvrC motif-containing protein"
"chromosome","NZ_AP021898.1",87125,88180,"+",60879483,,"GOZ73_RS00335","WP_012419119.1",351,"protein arginine kinase"
"chromosome","NZ_AP021898.1",88209,90791,"+",60879484,,"GOZ73_RS00340","WP_102746782.1",860,"ATP-dependent Clp protease ATP-binding subunit"
"chromosome","NZ_AP021898.1",90922,93468,"+",60879485,,"GOZ73_RS00345","WP_102746781.1",848,"alpha-N-acetylglucosaminidase"
"chromosome","NZ_AP021898.1",93608,93976,"-",60879486,,"GOZ73_RS00350","WP_197738457.1",122,"rhodanese-like domain-containing protein"
"chromosome","NZ_AP021898.1",94185,95063,"-",60879487,,"GOZ73_RS00355","WP_102741743.1",292,"fumarylacetoacetate hydrolase family protein"
"chromosome","NZ_AP021898.1",95231,96787,"+",60879488,,"GOZ73_RS00360","WP_012419125.1",518,"2-isopropylmalate synthase"
"chromosome","NZ_AP021898.1",96909,97823,"+",60879489,,"GOZ73_RS00365","WP_102746780.1",304,"hypothetical protein"
"chromosome","NZ_AP021898.1",97943,98398,"+",60879490,,"GOZ73_RS00370","WP_065529457.1",151,"GatB/YqeY domain-containing protein"
"chromosome","NZ_AP021898.1",98395,99090,"+",60879491,"ispD","GOZ73_RS00375","WP_051729136.1",231,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"chromosome","NZ_AP021898.1",99087,99941,"+",60879492,,"GOZ73_RS00380","WP_065529458.1",284,"NAD-dependent epimerase/dehydratase family protein"
"chromosome","NZ_AP021898.1",100080,102371,"+",60879493,,"GOZ73_RS00385","WP_146018785.1",763,"glycosyltransferase family 39 protein"
"chromosome","NZ_AP021898.1",102495,103460,"+",60879494,"trpS","GOZ73_RS00390","WP_065529460.1",321,"tryptophan--tRNA ligase"
"chromosome","NZ_AP021898.1",103549,104019,"+",60879495,,"GOZ73_RS00395","WP_012419131.1",156,"universal stress protein"
"chromosome","NZ_AP021898.1",104052,104855,"+",60879496,,"GOZ73_RS00400","WP_031929972.1",267,"TIGR00282 family metallophosphoesterase"
"chromosome","NZ_AP021898.1",105156,105950,"+",60879497,"tcdA","GOZ73_RS00405","WP_102746777.1",264,"tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA"
"chromosome","NZ_AP021898.1",105947,106462,"+",60879498,,"GOZ73_RS00410","WP_102744960.1",171,"hypothetical protein"
"chromosome","NZ_AP021898.1",106862,107824,"-",60879500,,"GOZ73_RS00420","WP_102745096.1",320,"carbohydrate kinase"
"chromosome","NZ_AP021898.1",108316,108819,"+",60879501,,"GOZ73_RS00425","WP_012419136.1",167,"8-oxo-dGTP diphosphatase"
"chromosome","NZ_AP021898.1",109666,110865,"+",60879502,"kbl","GOZ73_RS00430","WP_012419137.1",399,"glycine C-acetyltransferase"
"chromosome","NZ_AP021898.1",110880,113519,"+",60879503,,"GOZ73_RS00435","WP_042447441.1",879,"SUMF1/EgtB/PvdO family nonheme iron enzyme"
"chromosome","NZ_AP021898.1",113682,114452,"+",60879504,,"GOZ73_RS00440","WP_102749078.1",256,"AAA family ATPase"
"chromosome","NZ_AP021898.1",114692,117445,"+",60879505,,"GOZ73_RS00445","WP_162378706.1",917,"protein kinase"
"chromosome","NZ_AP021898.1",117531,117848,"+",60881813,,"GOZ73_RS12150","WP_162378707.1",105,"hypothetical protein"
"chromosome","NZ_AP021898.1",118110,119339,"+",60879506,,"GOZ73_RS00455","WP_102744985.1",409,"site-specific integrase"
"chromosome","NZ_AP021898.1",119921,121243,"+",60879508,,"GOZ73_RS00465","WP_102746775.1",440,"sigma-54 dependent transcriptional regulator"
"chromosome","NZ_AP021898.1",121305,122735,"+",60879509,,"GOZ73_RS00470","WP_102744988.1",476,"metallophosphoesterase"
"chromosome","NZ_AP021898.1",122732,125041,"+",60879510,,"GOZ73_RS00475","WP_102744989.1",769,"ATP-binding protein"
"chromosome","NZ_AP021898.1",125429,125731,"+",60881814,,"GOZ73_RS12155","WP_102744990.1",100,"hypothetical protein"
"chromosome","NZ_AP021898.1",126047,126580,"-",60879511,,"GOZ73_RS00480","WP_102746774.1",177,"hypothetical protein"
"chromosome","NZ_AP021898.1",126760,127299,"-",60879512,,"GOZ73_RS00485","WP_094136065.1",179,"hypothetical protein"
"chromosome","NZ_AP021898.1",127296,128939,"-",60879513,,"GOZ73_RS00490","WP_102746773.1",547,"hypothetical protein"
"chromosome","NZ_AP021898.1",129596,129853,"+",60879516,"thiS","GOZ73_RS00505","WP_102741725.1",85,"sulfur carrier protein ThiS"
"chromosome","NZ_AP021898.1",129896,131797,"+",60879517,"mutL","GOZ73_RS00510","WP_102745025.1",633,"DNA mismatch repair endonuclease MutL"
"chromosome","NZ_AP021898.1",132133,134085,"+",60879518,,"GOZ73_RS00515","WP_102748992.1",650,"O-antigen ligase family protein"
"chromosome","NZ_AP021898.1",134482,134838,"+",60879519,,"GOZ73_RS00520","WP_012419149.1",118,"DUF488 domain-containing protein"
"chromosome","NZ_AP021898.1",134928,135122,"+",69060641,,"GOZ73_RS12335","WP_042447447.1",64,"hypothetical protein"
"chromosome","NZ_AP021898.1",135175,136152,"-",60879520,"hemC","GOZ73_RS00530","WP_162378709.1",325,"hydroxymethylbilane synthase"
"chromosome","NZ_AP021898.1",136142,137143,"-",60879521,"hemA","GOZ73_RS00535","WP_232053453.1",333,"glutamyl-tRNA reductase"
"chromosome","NZ_AP021898.1",137164,137922,"-",60879522,"ccsA","GOZ73_RS00540","WP_012419152.1",252,"cytochrome c biogenesis protein CcsA"
"chromosome","NZ_AP021898.1",137943,138737,"-",60879523,"folE2","GOZ73_RS00545","WP_012419153.1",264,"GTP cyclohydrolase FolE2"
"chromosome","NZ_AP021898.1",138845,139090,"-",60879524,"rpsR","GOZ73_RS00550","WP_012419154.1",81,"30S ribosomal protein S18"
"chromosome","NZ_AP021898.1",139122,139295,"-",60879525,"rpmG","GOZ73_RS00555","WP_012419155.1",57,"50S ribosomal protein L33"
"chromosome","NZ_AP021898.1",139329,139520,"-",69060642,,"GOZ73_RS12340","WP_232051482.1",63,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_AP021898.1",140389,141348,"+",60879526,,"GOZ73_RS00565","WP_012419157.1",319,"ROK family protein"
"chromosome","NZ_AP021898.1",141353,142321,"+",60879527,,"GOZ73_RS00570","WP_065529480.1",322,"RsmB/NOP family class I SAM-dependent RNA methyltransferase"
"chromosome","NZ_AP021898.1",142328,142837,"+",60879528,,"GOZ73_RS00575","WP_102747277.1",169,"metallophosphatase family protein"
"chromosome","NZ_AP021898.1",142834,143241,"+",60879529,,"GOZ73_RS00580","WP_012419160.1",135,"NUDIX domain-containing protein"
"chromosome","NZ_AP021898.1",143936,145333,"+",60879530,,"GOZ73_RS00590","WP_051729148.1",465,"efflux RND transporter periplasmic adaptor subunit"
"chromosome","NZ_AP021898.1",145400,146104,"+",60879531,,"GOZ73_RS00595","WP_012419163.1",234,"ABC transporter ATP-binding protein"
"chromosome","NZ_AP021898.1",146101,147465,"+",60879532,,"GOZ73_RS00600","WP_012419164.1",454,"ABC transporter permease"
"chromosome","NZ_AP021898.1",147487,148860,"+",60879533,,"GOZ73_RS00605","WP_012419165.1",457,"efflux transporter outer membrane subunit"
"chromosome","NZ_AP021898.1",149064,150200,"-",60879534,,"GOZ73_RS00610","WP_081863524.1",378,"serine hydrolase"
"chromosome","NZ_AP021898.1",150479,150634,"+",60879535,,"GOZ73_RS00615","WP_155844474.1",51,"hypothetical protein"
"chromosome","NZ_AP021898.1",150748,151437,"-",60879536,"tsaA","GOZ73_RS00620","WP_096888424.1",229,"tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO"
"chromosome","NZ_AP021898.1",151498,152772,"-",60879537,,"GOZ73_RS00625","WP_146018865.1",424,"dihydroorotase"
"chromosome","NZ_AP021898.1",152779,153708,"-",60879538,,"GOZ73_RS00630","WP_012419172.1",309,"aspartate carbamoyltransferase catalytic subunit"
"chromosome","NZ_AP021898.1",153737,154270,"-",60879539,"pyrR","GOZ73_RS00635","WP_012419173.1",177,"bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR"
"chromosome","NZ_AP021898.1",154297,154707,"-",60879540,,"GOZ73_RS00640","WP_012419174.1",136,"AIR carboxylase family protein"
"chromosome","NZ_AP021898.1",154872,155486,"-",60879541,,"GOZ73_RS00645","WP_102745438.1",204,"hypothetical protein"
"chromosome","NZ_AP021898.1",155727,157289,"-",60879542,,"GOZ73_RS00650","WP_232053454.1",520,"FAD-dependent oxidoreductase"
"chromosome","NZ_AP021898.1",157316,158371,"-",60879543,,"GOZ73_RS00655","WP_046436151.1",351,"agmatine deiminase family protein"
"chromosome","NZ_AP021898.1",158388,158783,"-",60879544,,"GOZ73_RS00660","WP_012419178.1",131,"hypothetical protein"
"chromosome","NZ_AP021898.1",159115,160434,"+",60879545,,"GOZ73_RS00665","WP_012419179.1",439,"PDZ domain-containing protein"
"chromosome","NZ_AP021898.1",160470,161780,"+",60879546,,"GOZ73_RS00670","WP_065529495.1",436,"AI-2E family transporter"
"chromosome","NZ_AP021898.1",161840,163420,"+",60879547,,"GOZ73_RS00675","WP_031930011.1",526,"arylsulfatase"
"chromosome","NZ_AP021898.1",163440,163928,"+",60879548,,"GOZ73_RS00680","WP_102747279.1",162,"hypothetical protein"
"chromosome","NZ_AP021898.1",164082,165332,"+",60879549,,"GOZ73_RS00685","WP_102747280.1",416,"ferrous iron transporter B"
"chromosome","NZ_AP021898.1",165666,166961,"-",60879550,,"GOZ73_RS00690","WP_146018866.1",431,"sialate O-acetylesterase"
"chromosome","NZ_AP021898.1",167217,167966,"+",60879551,,"GOZ73_RS00695","WP_162378710.1",249,"GDSL-type esterase/lipase family protein"
"chromosome","NZ_AP021898.1",168114,170423,"-",60879552,,"GOZ73_RS00700","WP_146018867.1",769,"hypothetical protein"
"chromosome","NZ_AP021898.1",170795,171175,"+",60879553,,"GOZ73_RS00705","WP_102748991.1",126,"hypothetical protein"
"chromosome","NZ_AP021898.1",171293,173428,"+",60879554,,"GOZ73_RS00710","WP_232053455.1",711,"DNA gyrase/topoisomerase IV subunit A"
"chromosome","NZ_AP021898.1",173945,174526,"+",60879556,,"GOZ73_RS00720","WP_232053456.1",193,"hypothetical protein"
"chromosome","NZ_AP021898.1",174667,175050,"-",60879557,,"GOZ73_RS00725","WP_102748990.1",127,"hypothetical protein"
"chromosome","NZ_AP021898.1",175165,175491,"-",60879558,,"GOZ73_RS00730","WP_102748989.1",108,"hypothetical protein"
"chromosome","NZ_AP021898.1",175837,176721,"+",60879559,,"GOZ73_RS00735","WP_102748988.1",294,"ParB/RepB/Spo0J family partition protein"
"chromosome","NZ_AP021898.1",176742,177686,"+",60879560,,"GOZ73_RS00740","WP_102748987.1",314,"M28 family peptidase"
"chromosome","NZ_AP021898.1",177725,179707,"+",60879561,,"GOZ73_RS00745","WP_102748986.1",660,"BatA domain-containing protein"
"chromosome","NZ_AP021898.1",179704,181902,"+",60879562,,"GOZ73_RS00750","WP_102748985.1",732,"hypothetical protein"
"chromosome","NZ_AP021898.1",181953,183164,"-",60879563,,"GOZ73_RS00755","WP_146020893.1",403,"hypothetical protein"
"chromosome","NZ_AP021898.1",183352,183708,"+",60879564,,"GOZ73_RS00760","WP_031930031.1",118,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_AP021898.1",183733,184713,"-",60879565,,"GOZ73_RS00765","WP_087393384.1",326,"bile acid:sodium symporter"
"chromosome","NZ_AP021898.1",184750,185931,"-",60879566,"tyrS","GOZ73_RS00770","WP_102745040.1",393,"tyrosine--tRNA ligase"
"chromosome","NZ_AP021898.1",186470,186832,"-",60879567,,"GOZ73_RS00775","WP_102745042.1",120,"DMT family protein"
"chromosome","NZ_AP021898.1",186851,187807,"-",60879568,,"GOZ73_RS00780","WP_102745043.1",318,"ABC transporter permease"
"chromosome","NZ_AP021898.1",187804,188718,"-",60879569,,"GOZ73_RS00785","WP_102747285.1",304,"ABC transporter permease"
"chromosome","NZ_AP021898.1",188724,190583,"-",60879570,,"GOZ73_RS00790","WP_102745044.1",619,"peptide ABC transporter substrate-binding protein"
"chromosome","NZ_AP021898.1",190871,193006,"+",60879571,,"GOZ73_RS00795","WP_102748983.1",711,"alpha-L-fucosidase"
"chromosome","NZ_AP021898.1",193344,194309,"-",60879572,,"GOZ73_RS00800","WP_065529515.1",321,"thioredoxin family protein"
"chromosome","NZ_AP021898.1",194521,195750,"+",60879573,,"GOZ73_RS00805","WP_102745047.1",409,"saccharopine dehydrogenase family protein"
"chromosome","NZ_AP021898.1",195957,196940,"+",60879574,,"GOZ73_RS00810","WP_102743106.1",327,"metallophosphoesterase"
"chromosome","NZ_AP021898.1",197068,197646,"-",60879575,,"GOZ73_RS00815","WP_102746061.1",192,"hypothetical protein"
"chromosome","NZ_AP021898.1",198174,199562,"-",60879576,,"GOZ73_RS00820","WP_128251961.1",462,"DUF6056 family protein"
"chromosome","NZ_AP021898.1",199562,201019,"-",60879577,,"GOZ73_RS00825","WP_162378711.1",485,"hypothetical protein"
"chromosome","NZ_AP021898.1",201045,202256,"-",60879578,"ftsA","GOZ73_RS00830","WP_012419212.1",403,"cell division protein FtsA"
"chromosome","NZ_AP021898.1",202372,202884,"-",60879579,,"GOZ73_RS00835","WP_035195913.1",170,"hypothetical protein"
"chromosome","NZ_AP021898.1",203018,204973,"-",60879580,,"GOZ73_RS00840","WP_102747289.1",651,"phospho-sugar mutase"
"chromosome","NZ_AP021898.1",205079,206818,"-",60879581,,"GOZ73_RS00845","WP_215839279.1",579,"ABC transporter ATP-binding protein/permease"
"chromosome","NZ_AP021898.1",206857,208707,"-",60879582,,"GOZ73_RS00850","WP_102758772.1",616,"ABC transporter ATP-binding protein/permease"
"chromosome","NZ_AP021898.1",208886,210292,"+",60879583,,"GOZ73_RS00855","WP_146021625.1",468,"hypothetical protein"
"chromosome","NZ_AP021898.1",210368,211168,"+",60879584,,"GOZ73_RS00860","WP_102741659.1",266,"ABC transporter permease"
"chromosome","NZ_AP021898.1",211184,212002,"+",60879585,,"GOZ73_RS00865","WP_102741658.1",272,"ATP-binding cassette domain-containing protein"
"chromosome","NZ_AP021898.1",212021,213025,"+",60879586,,"GOZ73_RS00870","WP_102740594.1",334,"MlaD family protein"
"chromosome","NZ_AP021898.1",213169,213495,"+",60879587,,"GOZ73_RS00875","WP_012419221.1",108,"DUF883 C-terminal domain-containing protein"
"chromosome","NZ_AP021898.1",213565,214011,"+",60879588,,"GOZ73_RS00880","WP_102740598.1",148,"phage holin family protein"
"chromosome","NZ_AP021898.1",214011,214355,"+",60879589,,"GOZ73_RS00885","WP_012419223.1",114,"hypothetical protein"
"chromosome","NZ_AP021898.1",214736,215818,"+",60879590,,"GOZ73_RS00890","WP_012419224.1",360,"type IV pilus twitching motility protein PilT"
"chromosome","NZ_AP021898.1",215844,216938,"+",60879591,,"GOZ73_RS00895","WP_012419225.1",364,"type IV pilus twitching motility protein PilT"
"chromosome","NZ_AP021898.1",216963,218036,"+",60879592,,"GOZ73_RS00900","WP_102744223.1",357,"peptidylprolyl isomerase"
"chromosome","NZ_AP021898.1",218459,220006,"+",60879594,,"GOZ73_RS00910","WP_102741655.1",515,"O-antigen ligase family protein"
"chromosome","NZ_AP021898.1",220100,220849,"+",60879595,"kdsB","GOZ73_RS00915","WP_102741653.1",249,"3-deoxy-manno-octulosonate cytidylyltransferase"
