#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NZ_FNBY01000001.1",59148,60146,"+",,"pta","BLR58_RS00290","WP_006861192.1",332,"phosphate acetyltransferase"
"Un","NZ_FNBY01000001.1",60209,61399,"+",,,"BLR58_RS00295","WP_006861191.1",396,"acetate kinase"
"Un","NZ_FNBY01000001.1",61596,62981,"+",,,"BLR58_RS00300","WP_006861190.1",461,"NCS2 family permease"
"Un","NZ_FNBY01000001.1",63086,63613,"+",,,"BLR58_RS00305","WP_006861189.1",175,"DUF177 domain-containing protein"
"Un","NZ_FNBY01000001.1",63617,63796,"+",,"rpmF","BLR58_RS00310","WP_006861188.1",59,"50S ribosomal protein L32"
"Un","NZ_FNBY01000001.1",63913,64938,"+",,"plsX","BLR58_RS00315","WP_040782497.1",341,"phosphate acyltransferase PlsX"
"Un","NZ_FNBY01000001.1",64941,65171,"+",,"acpP","BLR58_RS00320","WP_006861186.1",76,"acyl carrier protein"
"Un","NZ_FNBY01000001.1",65239,65931,"+",,"rnc","BLR58_RS00325","WP_006861185.1",230,"ribonuclease III"
"Un","NZ_FNBY01000001.1",65935,69495,"+",,"smc","BLR58_RS00330","WP_074679803.1",1186,"chromosome segregation protein SMC"
"Un","NZ_FNBY01000001.1",69533,70468,"+",,"ftsY","BLR58_RS00335","WP_006861182.1",311,"signal recognition particle-docking protein FtsY"
"Un","NZ_FNBY01000001.1",70481,71692,"+",,"ilvA","BLR58_RS00340","WP_006861181.1",403,"threonine ammonia-lyase"
"Un","NZ_FNBY01000001.1",71838,72155,"+",,,"BLR58_RS00345","WP_006861180.1",105,"YlxM family DNA-binding protein"
"Un","NZ_FNBY01000001.1",72158,73507,"+",,"ffh","BLR58_RS00350","WP_040782495.1",449,"signal recognition particle protein"
"Un","NZ_FNBY01000001.1",73543,73788,"+",,"rpsP","BLR58_RS00355","WP_006861178.1",81,"30S ribosomal protein S16"
"Un","NZ_FNBY01000001.1",73805,74032,"+",,,"BLR58_RS00360","WP_006861177.1",75,"KH domain-containing protein"
"Un","NZ_FNBY01000001.1",74116,74622,"+",,"rimM","BLR58_RS00365","WP_006861176.1",168,"ribosome maturation factor RimM"
"Un","NZ_FNBY01000001.1",74619,75353,"+",,"trmD","BLR58_RS00370","WP_006861175.1",244,"tRNA (guanosine(37)-N1)-methyltransferase TrmD"
"Un","NZ_FNBY01000001.1",75346,76008,"+",,,"BLR58_RS00375","WP_006861174.1",220,"hypothetical protein"
"Un","NZ_FNBY01000001.1",76124,76471,"+",,"rplS","BLR58_RS00380","WP_006861173.1",115,"50S ribosomal protein L19"
"Un","NZ_FNBY01000001.1",76598,77182,"+",,"lepB","BLR58_RS00385","WP_040782584.1",194,"signal peptidase I"
"Un","NZ_FNBY01000001.1",77275,78159,"+",,"ylqF","BLR58_RS00390","WP_006861171.1",294,"ribosome biogenesis GTPase YlqF"
"Un","NZ_FNBY01000001.1",78163,78921,"+",,,"BLR58_RS00395","WP_006861170.1",252,"ribonuclease HII"
"Un","NZ_FNBY01000001.1",78963,79313,"+",,,"BLR58_RS00400","WP_040782491.1",116,"YraN family protein"
"Un","NZ_FNBY01000001.1",79350,80225,"+",,"pgeF","BLR58_RS00405","WP_006861168.1",291,"peptidoglycan editing factor PgeF"
"Un","NZ_FNBY01000001.1",80252,81436,"-",,,"BLR58_RS00410","WP_040782490.1",394,"ribose-phosphate pyrophosphokinase"
"Un","NZ_FNBY01000001.1",81581,82951,"+",,,"BLR58_RS00415","WP_006861165.1",456,"DUF512 domain-containing protein"
"Un","NZ_FNBY01000001.1",82944,84272,"+",,"der","BLR58_RS00420","WP_006861164.1",442,"ribosome biogenesis GTPase Der"
"Un","NZ_FNBY01000001.1",84272,84925,"+",,"plsY","BLR58_RS00425","WP_006861163.1",217,"glycerol-3-phosphate 1-O-acyltransferase PlsY"
"Un","NZ_FNBY01000001.1",84941,85948,"+",,,"BLR58_RS00430","WP_006861162.1",335,"NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
"Un","NZ_FNBY01000001.1",86058,87137,"+",,,"BLR58_RS00435","WP_006861161.1",359,"ABC transporter substrate-binding protein"
"Un","NZ_FNBY01000001.1",87231,88157,"+",,,"BLR58_RS00440","WP_040782487.1",308,"ABC transporter permease"
"Un","NZ_FNBY01000001.1",88150,88944,"+",,,"BLR58_RS00445","WP_006861159.1",264,"ABC transporter ATP-binding protein"
"Un","NZ_FNBY01000001.1",89115,89543,"+",,,"BLR58_RS00450","WP_040782485.1",142,"hypothetical protein"
"Un","NZ_FNBY01000001.1",89558,89740,"+",,,"BLR58_RS00455","WP_006861156.1",60,"CooT family nickel-binding protein"
"Un","NZ_FNBY01000001.1",89794,90564,"+",,,"BLR58_RS00460","WP_040782483.1",256,"AAA family ATPase"
"Un","NZ_FNBY01000001.1",90593,92485,"+",,"cooS","BLR58_RS00465","WP_040782480.1",630,"anaerobic carbon-monoxide dehydrogenase catalytic subunit"
"Un","NZ_FNBY01000001.1",92513,93289,"+",,,"BLR58_RS00470","WP_006861153.1",258,"carbon monoxide dehydrogenase accessory protein CooC"
"Un","NZ_FNBY01000001.1",93384,95525,"+",,"acsB","BLR58_RS00475","WP_040782576.1",713,"acetyl-CoA decarbonylase/synthase complex subunit alpha/beta"
"Un","NZ_FNBY01000001.1",95988,96929,"+",,"acsD","BLR58_RS00485","WP_006861151.1",313,"acetyl-CoA decarbonylase/synthase complex subunit delta"
"Un","NZ_FNBY01000001.1",96961,98307,"+",,"acsC","BLR58_RS00490","WP_006861150.1",448,"acetyl-CoA decarbonylase/synthase complex subunit gamma"
"Un","NZ_FNBY01000001.1",98336,99121,"+",,"acsE","BLR58_RS00495","WP_006861149.1",261,"carbon monoxide dehydrogenase/acetyl-CoA synthase methytransferase subunit"
"Un","NZ_FNBY01000001.1",99122,101047,"+",,"acsV","BLR58_RS00500","WP_006861148.1",641,"corrinoid activation/regeneration protein AcsV"
"Un","NZ_FNBY01000001.1",101078,101716,"+",,,"BLR58_RS00505","WP_006861147.1",212,"DUF3786 domain-containing protein"
"Un","NZ_FNBY01000001.1",101735,103420,"+",,,"BLR58_RS00510","WP_040782473.1",561,"formate--tetrahydrofolate ligase"
"Un","NZ_FNBY01000001.1",103531,104160,"+",,,"BLR58_RS00515","WP_006861145.1",209,"cyclodeaminase/cyclohydrolase family protein"
"Un","NZ_FNBY01000001.1",104173,105021,"+",,,"BLR58_RS00520","WP_006861144.1",282,"bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase"
"Un","NZ_FNBY01000001.1",105465,106412,"+",,,"BLR58_RS00525","WP_006861143.1",315,"L-lactate dehydrogenase"
"Un","NZ_FNBY01000001.1",106491,107285,"+",,,"BLR58_RS00530","WP_006861142.1",264,"CoB--CoM heterodisulfide reductase iron-sulfur subunit B family protein"
"Un","NZ_FNBY01000001.1",107351,107674,"+",,,"BLR58_RS00535","WP_081455580.1",107,"4Fe-4S dicluster domain-containing protein"
"Un","NZ_FNBY01000001.1",107681,109669,"+",,,"BLR58_RS00540","WP_006861140.1",662,"CoB--CoM heterodisulfide reductase iron-sulfur subunit A family protein"
"Un","NZ_FNBY01000001.1",109660,110103,"+",,,"BLR58_RS00545","WP_006861139.1",147,"hydrogenase iron-sulfur subunit"
"Un","NZ_FNBY01000001.1",110091,111077,"+",,,"BLR58_RS00550","WP_006861138.1",328,"4Fe-4S dicluster domain-containing protein"
"Un","NZ_FNBY01000001.1",111070,112119,"+",,,"BLR58_RS00555","WP_006861137.1",349,"4Fe-4S dicluster domain-containing protein"
"Un","NZ_FNBY01000001.1",112116,112970,"+",,,"BLR58_RS00560","WP_040782468.1",284,"FAD/NAD(P)-binding protein"
"Un","NZ_FNBY01000001.1",113081,113755,"+",,,"BLR58_RS00565","WP_006861135.1",224,"2Fe-2S iron-sulfur cluster-binding protein"
"Un","NZ_FNBY01000001.1",113768,115387,"+",,,"BLR58_RS00570","WP_040782465.1",539,"FAD-dependent oxidoreductase"
"Un","NZ_FNBY01000001.1",115537,116379,"+",,,"BLR58_RS00575","WP_006861133.1",280,"fumarate hydratase"
"Un","NZ_FNBY01000001.1",116380,116937,"+",,,"BLR58_RS00580","WP_006861132.1",185,"Fe-S-containing hydro-lyase"
"Un","NZ_FNBY01000001.1",117029,117331,"+",,,"BLR58_RS00585","WP_006861131.1",100,"hypothetical protein"
"Un","NZ_FNBY01000001.1",117483,117938,"+",,,"BLR58_RS00590","WP_040782462.1",151,"MarR family transcriptional regulator"
"Un","NZ_FNBY01000001.1",118035,119393,"+",,,"BLR58_RS00595","WP_006861128.1",452,"MATE family efflux transporter"
"Un","NZ_FNBY01000001.1",119393,119938,"+",,,"BLR58_RS00600","WP_006861127.1",181,"flavodoxin family protein"
"Un","NZ_FNBY01000001.1",120028,120600,"-",,,"BLR58_RS00605","WP_040782460.1",190,"flavin reductase family protein"
"Un","NZ_FNBY01000001.1",120749,121084,"+",,,"BLR58_RS00610","WP_006861125.1",111,"helix-turn-helix transcriptional regulator"
"Un","NZ_FNBY01000001.1",121230,122063,"+",,,"BLR58_RS00615","WP_242874349.1",277,"class II fructose-bisphosphate aldolase"
"Un","NZ_FNBY01000001.1",122080,123222,"+",,,"BLR58_RS00620","WP_006861123.1",380,"carbohydrate kinase family protein"
"Un","NZ_FNBY01000001.1",123226,123459,"+",,,"BLR58_RS00625","WP_006861122.1",77,"hypothetical protein"
"Un","NZ_FNBY01000001.1",123488,124714,"-",,,"BLR58_RS00630","WP_006861121.1",408,"ATP-binding protein"
"Un","NZ_FNBY01000001.1",124958,126649,"+",,,"BLR58_RS00635","WP_006861120.1",563,"AAA family ATPase"
"Un","NZ_FNBY01000001.1",126681,127385,"-",,,"BLR58_RS00640","WP_143115696.1",234,"DUF1275 domain-containing protein"
"Un","NZ_FNBY01000001.1",127418,127681,"-",,,"BLR58_RS00645","WP_040782456.1",87,"hypothetical protein"
"Un","NZ_FNBY01000001.1",127961,128860,"+",,,"BLR58_RS00650","WP_006861117.1",299,"LysR family transcriptional regulator"
"Un","NZ_FNBY01000001.1",128860,129531,"+",,,"BLR58_RS00655","WP_040782573.1",223,"response regulator transcription factor"
"Un","NZ_FNBY01000001.1",129521,130513,"+",,,"BLR58_RS00660","WP_006861115.1",330,"sensor histidine kinase"
"Un","NZ_FNBY01000001.1",130675,131442,"+",,,"BLR58_RS00665","WP_006861114.1",255,"ABC transporter ATP-binding protein"
"Un","NZ_FNBY01000001.1",131435,133417,"+",,,"BLR58_RS00670","WP_006861113.1",660,"FtsX-like permease family protein"
"Un","NZ_FNBY01000001.1",133546,134151,"+",,,"BLR58_RS00675","WP_006861112.1",201,"sigma-70 family RNA polymerase sigma factor"
"Un","NZ_FNBY01000001.1",134105,135730,"+",,,"BLR58_RS00680","WP_040782452.1",541,"DUF4179 domain-containing protein"
"Un","NZ_FNBY01000001.1",135923,136192,"+",,,"BLR58_RS00690","WP_085986978.1",89,"DUF1294 domain-containing protein"
"Un","NZ_FNBY01000001.1",136384,137058,"+",,,"BLR58_RS00695","WP_006861108.1",224,"response regulator transcription factor"
"Un","NZ_FNBY01000001.1",137055,138803,"+",,,"BLR58_RS00700","WP_006861107.1",582,"HAMP domain-containing histidine kinase"
"Un","NZ_FNBY01000001.1",138800,139339,"+",,,"BLR58_RS00705","WP_006861106.1",179,"hypothetical protein"
"Un","NZ_FNBY01000001.1",140050,140532,"+",,,"BLR58_RS00710","WP_040782447.1",160,"NAD(P)H-dependent oxidoreductase subunit E"
"Un","NZ_FNBY01000001.1",140525,142405,"+",,,"BLR58_RS00715","WP_006861103.1",626,"4Fe-4S binding protein"
"Un","NZ_FNBY01000001.1",142418,144115,"+",,,"BLR58_RS00720","WP_006861102.1",565,"[FeFe] hydrogenase, group A [Marvinbryantia formatexigens]"
"Un","NZ_FNBY01000001.1",144329,145525,"+",,,"BLR58_RS00725","WP_040782445.1",398,"NADP-dependent isocitrate dehydrogenase"
"Un","NZ_FNBY01000001.1",145528,147471,"-",,,"BLR58_RS00730","WP_006861100.1",647,"ABC-F family ATP-binding cassette domain-containing protein"
"Un","NZ_FNBY01000001.1",147609,148928,"+",,,"BLR58_RS00735","WP_006861099.1",439,"aspartate kinase"
"Un","NZ_FNBY01000001.1",148988,149635,"+",,,"BLR58_RS00740","WP_006861098.1",215,"redox-sensing transcriptional repressor Rex"
"Un","NZ_FNBY01000001.1",149706,150548,"+",,,"BLR58_RS00745","WP_006861097.1",280,"NAD(P)H-hydrate dehydratase"
"Un","NZ_FNBY01000001.1",150707,151879,"+",,"alr","BLR58_RS00750","WP_006861096.1",390,"alanine racemase"
"Un","NZ_FNBY01000001.1",151954,152310,"+",,,"BLR58_RS00755","WP_040782565.1",118,"type II toxin-antitoxin system PemK/MazF family toxin"
"Un","NZ_FNBY01000001.1",152380,153249,"+",,,"BLR58_RS00760","WP_006861094.1",289,"hemolysin family protein"
"Un","NZ_FNBY01000001.1",153264,153992,"+",,,"BLR58_RS00765","WP_006861093.1",242,"YebC/PmpR family DNA-binding transcriptional regulator"
"Un","NZ_FNBY01000001.1",153996,154784,"+",,,"BLR58_RS00770","WP_006861092.1",262,"hypothetical protein"
"Un","NZ_FNBY01000001.1",154940,155605,"+",,,"BLR58_RS00775","WP_006861091.1",221,"ATP-dependent Clp protease proteolytic subunit"
"Un","NZ_FNBY01000001.1",155670,156548,"+",,,"BLR58_RS00780","WP_006861090.1",292,"undecaprenyl-diphosphate phosphatase"
"Un","NZ_FNBY01000001.1",156574,159810,"+",,,"BLR58_RS00785","WP_006861089.1",1078,"DNA translocase FtsK 4TM domain-containing protein"
"Un","NZ_FNBY01000001.1",159891,160784,"+",,,"BLR58_RS00790","WP_006861088.1",297,"sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein"
"Un","NZ_FNBY01000001.1",160784,162172,"+",,"gltA","BLR58_RS00795","WP_006861087.1",462,"NADPH-dependent glutamate synthase"
"Un","NZ_FNBY01000001.1",162255,162554,"+",,,"BLR58_RS00800","WP_006861086.1",99,"Dabb family protein"
"Un","NZ_FNBY01000001.1",162554,163033,"+",,"rlmH","BLR58_RS00805","WP_006861085.1",159,"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH"
"Un","NZ_FNBY01000001.1",163138,163407,"+",,,"BLR58_RS00810","WP_006861083.1",89,"hypothetical protein"
"Un","NZ_FNBY01000001.1",163464,163925,"+",,,"BLR58_RS00815","WP_006861082.1",153,"GNAT family N-acetyltransferase"
"Un","NZ_FNBY01000001.1",164712,165266,"+",,,"BLR58_RS00825","WP_006861080.1",184,"DUF2284 domain-containing protein"
"Un","NZ_FNBY01000001.1",165322,165573,"+",,,"BLR58_RS00830","WP_006861079.1",83,"YabP/YqfC family sporulation protein"
"Un","NZ_FNBY01000001.1",165465,166871,"+",,,"BLR58_RS00835","WP_074679806.1",468,"sporulation protein YqfD"
"Un","NZ_FNBY01000001.1",166868,167890,"+",,,"BLR58_RS00840","WP_006861076.1",340,"PhoH family protein"
"Un","NZ_FNBY01000001.1",167887,168390,"+",,"ybeY","BLR58_RS00845","WP_006861075.1",167,"rRNA maturation RNase YbeY"
"Un","NZ_FNBY01000001.1",168487,169593,"+",,,"BLR58_RS00850","WP_006861074.1",368,"DUF3048 domain-containing protein"
"Un","NZ_FNBY01000001.1",169619,171283,"+",,,"BLR58_RS00855","WP_006861073.1",554,"polysaccharide biosynthesis protein"
"Un","NZ_FNBY01000001.1",171331,172179,"+",,"proB","BLR58_RS00860","WP_040782443.1",282,"glutamate 5-kinase"
"Un","NZ_FNBY01000001.1",172195,172437,"+",,,"BLR58_RS00865","WP_006861071.1",80,"DUF896 domain-containing protein"
"Un","NZ_FNBY01000001.1",172415,172966,"+",,,"BLR58_RS00870","WP_006861070.1",183,"5-formyltetrahydrofolate cyclo-ligase"
"Un","NZ_FNBY01000001.1",172963,174213,"+",,,"BLR58_RS00875","WP_006861069.1",416,"glutamate-5-semialdehyde dehydrogenase"
"Un","NZ_FNBY01000001.1",174299,175744,"+",,"miaB","BLR58_RS00880","WP_040782441.1",481,"tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB"
"Un","NZ_FNBY01000001.1",175764,178391,"+",,"mutS","BLR58_RS00885","WP_006861067.1",875,"DNA mismatch repair protein MutS"
"Un","NZ_FNBY01000001.1",178428,180659,"+",,"mutL","BLR58_RS00890","WP_006861066.1",743,"DNA mismatch repair endonuclease MutL"
"Un","NZ_FNBY01000001.1",180661,181626,"+",,"miaA","BLR58_RS00895","WP_006861065.1",321,"tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"Un","NZ_FNBY01000001.1",181608,182906,"+",,,"BLR58_RS00900","WP_006861064.1",432,"methionine gamma-lyase family protein"
"Un","NZ_FNBY01000001.1",182903,184303,"+",,,"BLR58_RS00905","WP_006861063.1",466,"NAD(P)/FAD-dependent oxidoreductase"
"Un","NZ_FNBY01000001.1",184300,185910,"+",,,"BLR58_RS00910","WP_006861062.1",536,"hypothetical protein"
"Un","NZ_FNBY01000001.1",186392,187087,"+",,"radC","BLR58_RS00915","WP_006861061.1",231,"DNA repair protein RadC"
"Un","NZ_FNBY01000001.1",187156,188175,"+",,,"BLR58_RS00920","WP_006861060.1",339,"rod shape-determining protein"
"Un","NZ_FNBY01000001.1",188200,189048,"+",,"mreC","BLR58_RS00925","WP_006861059.1",282,"rod shape-determining protein MreC"
"Un","NZ_FNBY01000001.1",189058,189579,"+",,"mreD","BLR58_RS00930","WP_006861058.1",173,"rod shape-determining protein MreD"
"Un","NZ_FNBY01000001.1",189620,192550,"+",,,"BLR58_RS00935","WP_006861057.1",976,"penicillin-binding transpeptidase domain-containing protein"
"Un","NZ_FNBY01000001.1",192590,193285,"+",,,"BLR58_RS00940","WP_157200718.1",231,"septum site-determining protein MinC"
"Un","NZ_FNBY01000001.1",193379,194170,"+",,"minD","BLR58_RS00945","WP_006861055.1",263,"septum site-determining protein MinD"
"Un","NZ_FNBY01000001.1",194183,194419,"+",,,"BLR58_RS00950","WP_006861054.1",78,"cell division topological specificity factor MinE"
"Un","NZ_FNBY01000001.1",194388,195491,"+",,,"BLR58_RS00955","WP_006861053.1",367,"rod shape-determining protein RodA"
"Un","NZ_FNBY01000001.1",195522,195917,"+",,"mgsA","BLR58_RS00960","WP_006861052.1",131,"methylglyoxal synthase"
"Un","NZ_FNBY01000001.1",195901,196950,"+",,,"BLR58_RS00965","WP_040782435.1",349,"serine hydrolase"
"Un","NZ_FNBY01000001.1",197013,197432,"+",,,"BLR58_RS00970","WP_006861050.1",139,"hypothetical protein"
"Un","NZ_FNBY01000001.1",197557,198942,"+",,,"BLR58_RS00975","WP_006861049.1",461,"hypothetical protein"
"Un","NZ_FNBY01000001.1",198975,199664,"+",,,"BLR58_RS00980","WP_006861048.1",229,"YggS family pyridoxal phosphate-dependent enzyme"
"Un","NZ_FNBY01000001.1",199690,200295,"+",,,"BLR58_RS00985","WP_006861047.1",201,"cell division protein SepF"
"Un","NZ_FNBY01000001.1",200299,201105,"+",,,"BLR58_RS00990","WP_006861046.1",268,"YlmH/Sll1252 family protein"
"Un","NZ_FNBY01000001.1",201387,202511,"+",,"aroB","BLR58_RS00995","WP_006861044.1",374,"3-dehydroquinate synthase"
"Un","NZ_FNBY01000001.1",202592,203095,"+",,"lspA","BLR58_RS01000","WP_006861043.1",167,"signal peptidase II"
"Un","NZ_FNBY01000001.1",203074,204051,"+",,,"BLR58_RS01005","WP_006861042.1",325,"RluA family pseudouridine synthase"
"Un","NZ_FNBY01000001.1",204263,204901,"+",,,"BLR58_RS01010","WP_006861041.1",212,"cytidylate kinase-like family protein"
"Un","NZ_FNBY01000001.1",204989,205426,"+",,"dtd","BLR58_RS01015","WP_006861040.1",145,"D-aminoacyl-tRNA deacylase"
