#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NZ_VWSY01000001.1",2839989,2840891,"-",57969543,,"F2P57_RS13135","WP_150027980.1",300,"AraC family transcriptional regulator"
"Un","NZ_VWSY01000001.1",2841327,2842535,"+",57969544,,"F2P57_RS13140","WP_150027981.1",402,"MFS transporter"
"Un","NZ_VWSY01000001.1",2842653,2843570,"-",57969545,,"F2P57_RS13145","WP_243133719.1",305,"DUF4846 domain-containing protein"
"Un","NZ_VWSY01000001.1",2844058,2844804,"-",57969546,,"F2P57_RS13150","WP_009295703.1",248,"MerR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",2845021,2845551,"+",57969547,,"F2P57_RS13155","WP_003508549.1",176,"PadR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",2845596,2845862,"+",57969548,,"F2P57_RS13160","WP_024738576.1",88,"DUF3795 domain-containing protein"
"Un","NZ_VWSY01000001.1",2845855,2846673,"+",57969549,,"F2P57_RS13165","WP_100931896.1",272,"MerR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",2846798,2847274,"+",57969550,,"F2P57_RS13170","WP_009295706.1",158,"SAM-dependent methyltransferase"
"Un","NZ_VWSY01000001.1",2847454,2847870,"+",57969551,,"F2P57_RS13175","WP_009295707.1",138,"YjdF family protein"
"Un","NZ_VWSY01000001.1",2848151,2848942,"-",57969552,"proC","F2P57_RS13180","WP_021643606.1",263,"pyrroline-5-carboxylate reductase"
"Un","NZ_VWSY01000001.1",2849305,2849514,"+",57969554,,"F2P57_RS13190","WP_243133720.1",69,"hypothetical protein"
"Un","NZ_VWSY01000001.1",2850774,2851937,"-",57969556,,"F2P57_RS13200","WP_150027982.1",387,"CapA family protein"
"Un","NZ_VWSY01000001.1",2851956,2853149,"-",57969557,,"F2P57_RS13205","WP_003502085.1",397,"DUF819 family protein"
"Un","NZ_VWSY01000001.1",2853177,2854559,"-",57969558,"pepV","F2P57_RS13210","WP_100931894.1",460,"dipeptidase PepV"
"Un","NZ_VWSY01000001.1",2855175,2855477,"+",57969559,,"F2P57_RS13215","WP_100931893.1",100,"ATP-dependent Clp protease adaptor ClpS"
"Un","NZ_VWSY01000001.1",2855553,2858006,"+",57969560,,"F2P57_RS13220","WP_003502079.1",817,"ATP-dependent Clp protease ATP-binding subunit"
"Un","NZ_VWSY01000001.1",2858008,2858670,"+",57969561,"aat","F2P57_RS13225","WP_009295715.1",220,"leucyl/phenylalanyl-tRNA--protein transferase"
"Un","NZ_VWSY01000001.1",2858660,2859979,"+",57969562,"fliB","F2P57_RS13230","WP_150027983.1",439,"flagellin lysine-N-methylase"
"Un","NZ_VWSY01000001.1",2861028,2861969,"+",57969564,,"F2P57_RS13240","WP_150027984.1",313,"hypothetical protein"
"Un","NZ_VWSY01000001.1",2861987,2863099,"+",57969565,,"F2P57_RS13245","WP_150027985.1",370,"iron-containing alcohol dehydrogenase family protein"
"Un","NZ_VWSY01000001.1",2863483,2864655,"+",57969566,,"F2P57_RS13250","WP_118020889.1",390,"amidohydrolase"
"Un","NZ_VWSY01000001.1",427,2388,"+",57966917,"thrS","F2P57_RS00005","WP_021642995.1",653,"threonine--tRNA ligase"
"Un","NZ_VWSY01000001.1",2479,3033,"-",57966918,"nrdG","F2P57_RS00010","WP_003507502.1",184,"anaerobic ribonucleoside-triphosphate reductase activating protein"
"Un","NZ_VWSY01000001.1",3043,5220,"-",57966919,"nrdD","F2P57_RS00015","WP_003507503.1",725,"anaerobic ribonucleoside-triphosphate reductase"
"Un","NZ_VWSY01000001.1",5597,6430,"-",57966920,,"F2P57_RS00020","WP_100933201.1",277,"DegV family protein"
"Un","NZ_VWSY01000001.1",6608,7480,"-",57966921,,"F2P57_RS00025","WP_009298945.1",290,"GerMN domain-containing protein"
"Un","NZ_VWSY01000001.1",7608,8177,"-",57966922,,"F2P57_RS00030","WP_100933202.1",189,"hypothetical protein"
"Un","NZ_VWSY01000001.1",8459,9493,"-",57966923,,"F2P57_RS00035","WP_243133653.1",344,"hypothetical protein"
"Un","NZ_VWSY01000001.1",9564,10103,"-",57966924,,"F2P57_RS00040","WP_150026647.1",179,"hypothetical protein"
"Un","NZ_VWSY01000001.1",10290,10796,"+",57966925,,"F2P57_RS00045","WP_003507509.1",168,"flavin reductase"
"Un","NZ_VWSY01000001.1",10899,11690,"-",57966926,,"F2P57_RS00050","WP_055177211.1",263,"class I SAM-dependent methyltransferase"
"Un","NZ_VWSY01000001.1",11724,12317,"-",57966927,,"F2P57_RS00055","WP_003505088.1",197,"TetR/AcrR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",12572,12997,"-",57966928,,"F2P57_RS00060","WP_009298949.1",141,"Rrf2 family transcriptional regulator"
"Un","NZ_VWSY01000001.1",13016,14419,"-",57966929,,"F2P57_RS00065","WP_150026649.1",467,"redoxin domain-containing protein"
"Un","NZ_VWSY01000001.1",14473,15861,"-",57966930,,"F2P57_RS00070","WP_150026651.1",462,"FAD-dependent oxidoreductase"
"Un","NZ_VWSY01000001.1",16309,17670,"-",57966932,"dsdA","F2P57_RS00080","WP_243133735.1",453,"D-serine ammonia-lyase"
"Un","NZ_VWSY01000001.1",18342,19229,"-",57966933,,"F2P57_RS00085","WP_150026655.1",295,"4Fe-4S binding protein"
"Un","NZ_VWSY01000001.1",19361,21526,"-",57966934,,"F2P57_RS00090","WP_044910882.1",721,"penicillin-binding transpeptidase domain-containing protein"
"Un","NZ_VWSY01000001.1",21595,22131,"-",57966935,,"F2P57_RS00095","WP_003505074.1",178,"ParB/RepB/Spo0J family partition protein"
"Un","NZ_VWSY01000001.1",22106,23452,"-",57966936,,"F2P57_RS00100","WP_150026657.1",448,"DUF3440 domain-containing protein"
"Un","NZ_VWSY01000001.1",23932,25206,"-",57966937,"purD","F2P57_RS00105","WP_003505070.1",424,"phosphoribosylamine--glycine ligase"
"Un","NZ_VWSY01000001.1",25368,25958,"-",57966938,"purN","F2P57_RS00110","WP_003505068.1",196,"phosphoribosylglycinamide formyltransferase"
"Un","NZ_VWSY01000001.1",25952,26986,"-",57966939,"purM","F2P57_RS00115","WP_024739292.1",344,"phosphoribosylformylglycinamidine cyclo-ligase"
"Un","NZ_VWSY01000001.1",27066,27584,"-",57966940,"purE","F2P57_RS00120","WP_003505064.1",172,"5-(carboxyamino)imidazole ribonucleotide mutase"
"Un","NZ_VWSY01000001.1",27847,28260,"-",57966941,,"F2P57_RS00125","WP_118008055.1",137,"DUF3795 domain-containing protein"
"Un","NZ_VWSY01000001.1",28533,29627,"-",57966942,,"F2P57_RS00130","WP_150026659.1",364,"response regulator"
"Un","NZ_VWSY01000001.1",29668,30018,"-",57966943,,"F2P57_RS00135","WP_003504519.1",116,"Hpt domain-containing protein"
"Un","NZ_VWSY01000001.1",30169,31065,"+",57966944,,"F2P57_RS00140","WP_003504520.1",298,"RluA family pseudouridine synthase"
"Un","NZ_VWSY01000001.1",31041,32426,"-",57966945,,"F2P57_RS00145","WP_150026661.1",461,"RsmF rRNA methyltransferase first C-terminal domain-containing protein"
"Un","NZ_VWSY01000001.1",32755,33333,"+",57966946,,"F2P57_RS00150","WP_150026663.1",192,"hypothetical protein"
"Un","NZ_VWSY01000001.1",33453,34844,"-",57966947,,"F2P57_RS00155","WP_003504525.1",463,"AbgT family transporter"
"Un","NZ_VWSY01000001.1",34981,36120,"-",57966948,,"F2P57_RS00160","WP_003504527.1",379,"amidohydrolase family protein"
"Un","NZ_VWSY01000001.1",36254,37666,"-",57966949,,"F2P57_RS00165","WP_003504529.1",470,"YfcC family protein"
"Un","NZ_VWSY01000001.1",38587,39342,"+",57966951,,"F2P57_RS00175","WP_150026665.1",251,"MerR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",39495,39959,"-",57966952,,"F2P57_RS00180","WP_150026667.1",154,"DUF6465 family protein"
"Un","NZ_VWSY01000001.1",40156,41481,"-",57966953,,"F2P57_RS00185","WP_003507544.1",441,"sodium-dependent transporter"
"Un","NZ_VWSY01000001.1",41524,42807,"-",57966954,,"F2P57_RS00190","WP_009298962.1",427,"Na+/H+ antiporter NhaC family protein"
"Un","NZ_VWSY01000001.1",43868,44626,"+",57966957,,"F2P57_RS00205","WP_009298964.1",252,"DUF4397 domain-containing protein"
"Un","NZ_VWSY01000001.1",44739,45125,"-",57966958,,"F2P57_RS00210","WP_003504544.1",128,"metal-dependent transcriptional regulator"
"Un","NZ_VWSY01000001.1",45140,47953,"-",57966959,,"F2P57_RS00215","WP_118021043.1",937,"transglycosylase domain-containing protein"
"Un","NZ_VWSY01000001.1",48181,48816,"+",57966960,,"F2P57_RS00220","WP_003504548.1",211,"manganese efflux pump"
"Un","NZ_VWSY01000001.1",48844,51489,"-",57966961,,"F2P57_RS00225","WP_021642115.1",881,"cation-translocating P-type ATPase"
"Un","NZ_VWSY01000001.1",51769,52179,"-",57966962,,"F2P57_RS00230","WP_003504551.1",136,"NifB/NifX family molybdenum-iron cluster-binding protein"
"Un","NZ_VWSY01000001.1",52271,52660,"-",57966963,,"F2P57_RS00235","WP_003504553.1",129,"DUF134 domain-containing protein"
"Un","NZ_VWSY01000001.1",52749,54464,"-",57966964,,"F2P57_RS00240","WP_003507558.1",571,"peptide ABC transporter substrate-binding protein"
"Un","NZ_VWSY01000001.1",54545,55603,"-",57966965,,"F2P57_RS00245","WP_003507559.1",352,"ATP-binding cassette domain-containing protein"
"Un","NZ_VWSY01000001.1",55603,56607,"-",57966966,,"F2P57_RS00250","WP_003504556.1",334,"ABC transporter ATP-binding protein"
"Un","NZ_VWSY01000001.1",56620,57660,"-",57966967,,"F2P57_RS00255","WP_003504557.1",346,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",57674,58591,"-",57966968,,"F2P57_RS00260","WP_003504558.1",305,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",58982,59692,"-",57966969,,"F2P57_RS00265","WP_021642118.1",236,"FCD domain-containing protein"
"Un","NZ_VWSY01000001.1",59797,60750,"-",57966970,,"F2P57_RS00270","WP_021642119.1",317,"sugar phosphate isomerase/epimerase"
"Un","NZ_VWSY01000001.1",60743,62038,"-",57966971,,"F2P57_RS00275","WP_009298971.1",431,"TRAP transporter large permease"
"Un","NZ_VWSY01000001.1",62035,62550,"-",57966972,,"F2P57_RS00280","WP_009298972.1",171,"TRAP transporter small permease"
"Un","NZ_VWSY01000001.1",62647,63729,"-",57966973,,"F2P57_RS00285","WP_009298973.1",360,"TRAP transporter substrate-binding protein"
"Un","NZ_VWSY01000001.1",63767,64627,"-",57966974,,"F2P57_RS00290","WP_044902354.1",286,"hypothetical protein"
"Un","NZ_VWSY01000001.1",64999,66183,"-",57966975,,"F2P57_RS00295","WP_009298975.1",394,"Gfo/Idh/MocA family oxidoreductase"
"Un","NZ_VWSY01000001.1",66541,67449,"+",57966976,,"F2P57_RS00300","WP_227072921.1",302,"LysR substrate-binding domain-containing protein"
"Un","NZ_VWSY01000001.1",67497,68483,"-",57966977,,"F2P57_RS00305","WP_003507561.1",328,"reverse transcriptase family protein"
"Un","NZ_VWSY01000001.1",68781,70103,"-",57966978,,"F2P57_RS00310","WP_021642123.1",440,"Na+/H+ antiporter family protein"
"Un","NZ_VWSY01000001.1",70156,70566,"-",57966979,,"F2P57_RS00315","WP_003504572.1",136,"DUF126 domain-containing protein"
"Un","NZ_VWSY01000001.1",70566,71783,"-",57966980,,"F2P57_RS00320","WP_021642482.1",405,"aconitase X catalytic domain-containing protein"
"Un","NZ_VWSY01000001.1",72186,73121,"-",57966981,"tsf","F2P57_RS00325","WP_021643736.1",311,"translation elongation factor Ts"
"Un","NZ_VWSY01000001.1",73148,73888,"-",57966982,"rpsB","F2P57_RS00330","WP_009299114.1",246,"30S ribosomal protein S2"
"Un","NZ_VWSY01000001.1",74086,74931,"-",57966983,,"F2P57_RS00335","WP_021643735.1",281,"MBL fold metallo-hydrolase"
"Un","NZ_VWSY01000001.1",75226,76500,"+",57966984,,"F2P57_RS00340","WP_055177910.1",424,"IS110 family transposase"
"Un","NZ_VWSY01000001.1",76625,77656,"-",57966985,,"F2P57_RS00345","WP_021643044.1",343,"glycoside hydrolase family 5 protein"
"Un","NZ_VWSY01000001.1",77653,78882,"-",57966986,,"F2P57_RS00350","WP_003511180.1",409,"hypothetical protein"
"Un","NZ_VWSY01000001.1",78900,80324,"-",57966987,,"F2P57_RS00355","WP_003511178.1",474,"MBOAT family protein"
"Un","NZ_VWSY01000001.1",80340,82622,"-",57966988,,"F2P57_RS00360","WP_021643046.1",760,"glycosyltransferase"
"Un","NZ_VWSY01000001.1",82635,84260,"-",57966989,,"F2P57_RS00365","WP_003504595.1",541,"CotH kinase family protein"
"Un","NZ_VWSY01000001.1",84315,84989,"-",57966990,,"F2P57_RS00370","WP_003504597.1",224,"DUF4956 domain-containing protein"
"Un","NZ_VWSY01000001.1",84986,85693,"-",57966991,,"F2P57_RS00375","WP_021643047.1",235,"polyphosphate polymerase domain-containing protein"
"Un","NZ_VWSY01000001.1",85929,87422,"-",57966992,,"F2P57_RS00380","WP_021643048.1",497,"ATP-binding cassette domain-containing protein"
"Un","NZ_VWSY01000001.1",87419,88468,"-",57966993,,"F2P57_RS00385","WP_003504606.1",349,"sensor histidine kinase"
"Un","NZ_VWSY01000001.1",88507,90096,"-",57966994,,"F2P57_RS00390","WP_003504608.1",529,"response regulator"
"Un","NZ_VWSY01000001.1",90220,91185,"-",57966995,,"F2P57_RS00395","WP_003504611.1",321,"carbohydrate kinase"
"Un","NZ_VWSY01000001.1",91173,92252,"-",57966996,,"F2P57_RS00400","WP_150026669.1",359,"aldose 1-epimerase family protein"
"Un","NZ_VWSY01000001.1",92272,92958,"-",57966997,,"F2P57_RS00405","WP_021643052.1",228,"D-lyxose/D-mannose family sugar isomerase"
"Un","NZ_VWSY01000001.1",93069,93866,"-",71454394,,"F2P57_RS23700","WP_055177762.1",265,"substrate-binding domain-containing protein"
"Un","NZ_VWSY01000001.1",95073,96089,"-",57966999,,"F2P57_RS00415","WP_003504620.1",338,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",96105,97616,"-",57967000,,"F2P57_RS00420","WP_003504622.1",503,"sugar ABC transporter ATP-binding protein"
"Un","NZ_VWSY01000001.1",98712,99125,"+",57967002,,"F2P57_RS00430","WP_021643685.1",137,"hypothetical protein"
"Un","NZ_VWSY01000001.1",99235,100653,"-",57967003,,"F2P57_RS00435","WP_118021183.1",472,"DUF4454 domain-containing protein"
"Un","NZ_VWSY01000001.1",100665,100922,"-",57967004,,"F2P57_RS00440","WP_227072917.1",85,"hypothetical protein"
"Un","NZ_VWSY01000001.1",101151,101963,"+",57967005,,"F2P57_RS00445","WP_003511159.1",270,"enoyl-CoA hydratase-related protein"
"Un","NZ_VWSY01000001.1",102314,102718,"-",57967006,,"F2P57_RS00450","WP_003511157.1",134,"arsenate reductase ArsC"
"Un","NZ_VWSY01000001.1",102723,103073,"-",57967007,,"F2P57_RS00455","WP_118008365.1",116,"thioredoxin family protein"
"Un","NZ_VWSY01000001.1",103130,104128,"-",57967008,,"F2P57_RS00460","WP_118008364.1",332,"permease"
"Un","NZ_VWSY01000001.1",104125,104421,"-",57967009,,"F2P57_RS00465","WP_118008363.1",98,"metalloregulator ArsR/SmtB family transcription factor"
"Un","NZ_VWSY01000001.1",104827,105357,"+",57967010,,"F2P57_RS00470","WP_003504638.1",176,"DUF4489 domain-containing protein"
"Un","NZ_VWSY01000001.1",105388,105969,"+",57967011,,"F2P57_RS00475","WP_243133654.1",193,"DUF4489 domain-containing protein"
"Un","NZ_VWSY01000001.1",105994,106725,"+",57967012,,"F2P57_RS00480","WP_150026672.1",243,"DUF6232 family protein"
"Un","NZ_VWSY01000001.1",106886,107242,"-",57967013,,"F2P57_RS00485","WP_003511141.1",118,"hypothetical protein"
"Un","NZ_VWSY01000001.1",107411,107692,"-",57967014,,"F2P57_RS00490","WP_003504647.1",93,"hypothetical protein"
"Un","NZ_VWSY01000001.1",113914,115221,"+",57967021,,"F2P57_RS00525","WP_003500377.1",435,"SLC13 family permease"
"Un","NZ_VWSY01000001.1",115301,117349,"-",57967022,,"F2P57_RS00530","WP_003500375.1",682,"[FeFe] hydrogenase, group A [[Clostridium] symbiosum]"
"Un","NZ_VWSY01000001.1",117478,118386,"-",57967023,,"F2P57_RS00535","WP_150026674.1",302,"DMT family transporter"
"Un","NZ_VWSY01000001.1",118616,119209,"+",57967024,,"F2P57_RS00540","WP_003500370.1",197,"uracil-DNA glycosylase family protein"
"Un","NZ_VWSY01000001.1",119319,120818,"-",57967025,"xylB","F2P57_RS00545","WP_150026676.1",499,"xylulokinase"
"Un","NZ_VWSY01000001.1",120856,121692,"-",57967026,,"F2P57_RS00550","WP_150026678.1",278,"class II aldolase"
"Un","NZ_VWSY01000001.1",121719,123206,"-",57967027,,"F2P57_RS00555","WP_150026680.1",495,"FGGY family carbohydrate kinase"
"Un","NZ_VWSY01000001.1",123254,124231,"-",57967028,,"F2P57_RS00560","WP_009298886.1",325,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",124255,125748,"-",57967029,,"F2P57_RS00565","WP_003500363.1",497,"sugar ABC transporter ATP-binding protein"
"Un","NZ_VWSY01000001.1",126158,127198,"-",57967030,,"F2P57_RS00570","WP_003500362.1",346,"sugar ABC transporter substrate-binding protein"
"Un","NZ_VWSY01000001.1",127588,128352,"-",57967031,,"F2P57_RS00575","WP_003509094.1",254,"DeoR/GlpR family DNA-binding transcription regulator"
"Un","NZ_VWSY01000001.1",128668,131154,"-",57967032,,"F2P57_RS00580","WP_150026682.1",828,"cation-translocating P-type ATPase"
"Un","NZ_VWSY01000001.1",131446,132810,"-",57967033,,"F2P57_RS00585","WP_024739715.1",454,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",132807,135209,"-",57967034,,"F2P57_RS00590","WP_243133655.1",800,"hypothetical protein"
"Un","NZ_VWSY01000001.1",135211,135909,"-",57967035,,"F2P57_RS00595","WP_003500356.1",232,"ABC transporter ATP-binding protein"
"Un","NZ_VWSY01000001.1",136167,137132,"-",57967036,,"F2P57_RS00600","WP_243133656.1",321,"DUF3298 and DUF4163 domain-containing protein"
"Un","NZ_VWSY01000001.1",137129,137623,"-",57967037,,"F2P57_RS00605","WP_024739713.1",164,"sigma-70 family RNA polymerase sigma factor"
"Un","NZ_VWSY01000001.1",137834,138376,"+",57967038,,"F2P57_RS00610","WP_003500354.1",180,"carbonic anhydrase"
"Un","NZ_VWSY01000001.1",138512,139849,"-",57967039,,"F2P57_RS00615","WP_003500353.1",445,"citrate:proton symporter"
"Un","NZ_VWSY01000001.1",140033,142219,"-",57967040,,"F2P57_RS00620","WP_150026684.1",728,"ATP-binding protein"
"Un","NZ_VWSY01000001.1",143363,144049,"+",57967042,,"F2P57_RS00630","WP_003509113.1",228,"response regulator transcription factor"
"Un","NZ_VWSY01000001.1",144217,144921,"+",57967043,,"F2P57_RS00635","WP_009298896.1",234,"CAP domain-containing protein"
"Un","NZ_VWSY01000001.1",145079,146413,"-",57967044,,"F2P57_RS00640","WP_003500346.1",444,"sensor histidine kinase"
"Un","NZ_VWSY01000001.1",146516,148459,"-",57967045,,"F2P57_RS00645","WP_150028120.1",647,"GGDEF domain-containing phosphodiesterase"
"Un","NZ_VWSY01000001.1",148464,149099,"-",57967046,,"F2P57_RS00650","WP_003509121.1",211,"endonuclease III"
"Un","NZ_VWSY01000001.1",149172,150218,"-",57967047,"rsmH","F2P57_RS00655","WP_009298898.1",348,"16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH"
"Un","NZ_VWSY01000001.1",150222,151727,"-",57967048,,"F2P57_RS00660","WP_003500338.1",501,"methyltransferase"
"Un","NZ_VWSY01000001.1",151724,153178,"-",57967049,,"F2P57_RS00665","WP_150026686.1",484,"DEAD/DEAH box helicase"
"Un","NZ_VWSY01000001.1",153507,154532,"-",57967050,,"F2P57_RS00670","WP_003500335.1",341,"C45 family autoproteolytic acyltransferase/hydolase"
"Un","NZ_VWSY01000001.1",154689,156077,"-",57967051,,"F2P57_RS00675","WP_150026688.1",462,"FtsW/RodA/SpoVE family cell cycle protein"
"Un","NZ_VWSY01000001.1",156064,156405,"-",57967052,,"F2P57_RS00680","WP_003500332.1",113,"PadR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",156575,157870,"+",57967053,,"F2P57_RS00685","WP_243133657.1",431,"histidine kinase"
"Un","NZ_VWSY01000001.1",157867,158658,"+",57967054,,"F2P57_RS00690","WP_150026690.1",263,"response regulator"
"Un","NZ_VWSY01000001.1",158734,160407,"+",57967055,,"F2P57_RS00695","WP_150026692.1",557,"diguanylate cyclase"
"Un","NZ_VWSY01000001.1",160642,161814,"+",57967056,,"F2P57_RS00700","WP_150026694.1",390,"cation:proton antiporter"
"Un","NZ_VWSY01000001.1",161902,162150,"-",57967057,,"F2P57_RS00705","WP_009298903.1",82,"transcriptional repressor"
"Un","NZ_VWSY01000001.1",162428,162709,"-",57967058,,"F2P57_RS00710","WP_003500320.1",93,"DUF2325 domain-containing protein"
"Un","NZ_VWSY01000001.1",162903,164597,"-",57967059,,"F2P57_RS00715","WP_150026696.1",564,"FAD-dependent oxidoreductase"
"Un","NZ_VWSY01000001.1",164637,165200,"-",57967060,"ahpC","F2P57_RS00720","WP_003500316.1",187,"alkyl hydroperoxide reductase subunit C"
"Un","NZ_VWSY01000001.1",165404,167146,"-",57967061,,"F2P57_RS00725","WP_150026698.1",580,"ABC transporter ATP-binding protein/permease"
"Un","NZ_VWSY01000001.1",167143,168975,"-",57967062,,"F2P57_RS00730","WP_150028122.1",610,"ABC transporter ATP-binding protein/permease"
"Un","NZ_VWSY01000001.1",169201,169821,"-",57967063,,"F2P57_RS00735","WP_003509144.1",206,"TetR/AcrR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",169921,170853,"-",57967064,,"F2P57_RS00740","WP_003500307.1",310,"LysR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",171128,171304,"+",61833884,,"F2P57_RS23405","WP_003509146.1",58,"hypothetical protein"
"Un","NZ_VWSY01000001.1",171443,172141,"-",57967065,,"F2P57_RS00745","WP_003500303.1",232,"hypothetical protein"
"Un","NZ_VWSY01000001.1",172144,173658,"-",57967066,,"F2P57_RS00750","WP_150026700.1",504,"DUF1538 domain-containing protein"
"Un","NZ_VWSY01000001.1",174224,175216,"-",57967067,,"F2P57_RS00755","WP_003500298.1",330,"hypothetical protein"
"Un","NZ_VWSY01000001.1",175349,175864,"-",57967068,,"F2P57_RS00760","WP_073929991.1",171,"VTT domain-containing protein"
"Un","NZ_VWSY01000001.1",176161,177924,"-",57967069,,"F2P57_RS00765","WP_243133736.1",587,"hypothetical protein"
"Un","NZ_VWSY01000001.1",178198,178749,"-",57967070,,"F2P57_RS00770","WP_118020699.1",183,"DUF3877 family protein"
"Un","NZ_VWSY01000001.1",178775,180085,"-",57967071,,"F2P57_RS00775","WP_150026702.1",436,"MATE family efflux transporter"
"Un","NZ_VWSY01000001.1",180722,180874,"-",61833885,,"F2P57_RS23410","WP_009298912.1",50,"hypothetical protein"
"Un","NZ_VWSY01000001.1",181034,183478,"-",57967072,,"F2P57_RS00780","WP_150026704.1",814,"response regulator"
"Un","NZ_VWSY01000001.1",183652,185115,"+",57967073,,"F2P57_RS00785","WP_150026706.1",487,"GntR family transcriptional regulator"
"Un","NZ_VWSY01000001.1",185167,185919,"-",57967074,,"F2P57_RS00790","WP_024739698.1",250,"helix-turn-helix domain-containing protein"
"Un","NZ_VWSY01000001.1",186082,186336,"-",57967075,,"F2P57_RS00795","WP_003509165.1",84,"DUF3795 domain-containing protein"
"Un","NZ_VWSY01000001.1",186477,187640,"-",57967076,,"F2P57_RS00800","WP_150026708.1",387,"iron-containing alcohol dehydrogenase"
"Un","NZ_VWSY01000001.1",187723,188973,"-",57967077,,"F2P57_RS00805","WP_243133658.1",416,"HAMP domain-containing histidine kinase"
"Un","NZ_VWSY01000001.1",188963,189655,"-",57967078,,"F2P57_RS00810","WP_009298922.1",230,"response regulator transcription factor"
"Un","NZ_VWSY01000001.1",189747,190037,"-",57967079,,"F2P57_RS00815","WP_003500273.1",96,"hypothetical protein"
"Un","NZ_VWSY01000001.1",190306,190800,"-",57967080,,"F2P57_RS00820","WP_150026710.1",164,"amidase domain-containing protein"
"Un","NZ_VWSY01000001.1",190882,191475,"-",57967081,,"F2P57_RS00825","WP_003500268.1",197,"SOS response-associated peptidase"
"Un","NZ_VWSY01000001.1",191500,192747,"-",57967082,"dinB","F2P57_RS00830","WP_173870513.1",415,"DNA polymerase IV"
"Un","NZ_VWSY01000001.1",193032,194483,"-",57967084,,"F2P57_RS00840","WP_150026714.1",483,"DUF4340 domain-containing protein"
"Un","NZ_VWSY01000001.1",194470,195918,"-",57967085,,"F2P57_RS00845","WP_150026716.1",482,"GldG family protein"
"Un","NZ_VWSY01000001.1",195918,196781,"-",57967086,,"F2P57_RS00850","WP_150026718.1",287,"ABC transporter permease"
"Un","NZ_VWSY01000001.1",196778,197923,"-",57967087,,"F2P57_RS00855","WP_150026720.1",381,"ABC transporter ATP-binding protein"
"Un","NZ_VWSY01000001.1",198157,199383,"-",57967088,,"F2P57_RS00860","WP_003500255.1",408,"HAMP domain-containing histidine kinase"
"Un","NZ_VWSY01000001.1",199377,200054,"-",57967089,,"F2P57_RS00865","WP_003500253.1",225,"response regulator transcription factor"
