#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NZ_VVYG01000010.1",23855,24364,"-",66297920,,"F2Y25_RS10570","WP_005682408.1",169,"RNA polymerase sigma factor"
"Un","NZ_VVYG01000010.1",24426,25199,"-",66297921,"argB","F2Y25_RS10575","WP_149928119.1",257,"acetylglutamate kinase"
"Un","NZ_VVYG01000010.1",25202,27094,"-",66297922,"speA","F2Y25_RS10580","WP_005679213.1",630,"biosynthetic arginine decarboxylase"
"Un","NZ_VVYG01000010.1",27165,28235,"-",66297923,,"F2Y25_RS10585","WP_005679211.1",356,"hypothetical protein"
"Un","NZ_VVYG01000010.1",28244,30010,"-",66297924,,"F2Y25_RS10590","WP_149928120.1",588,"HSP90 family protein"
"Un","NZ_VVYG01000010.1",30020,32518,"-",66297925,,"F2Y25_RS10595","WP_149928121.1",832,"SEL1-like repeat protein"
"Un","NZ_VVYG01000010.1",32694,33221,"-",66297926,,"F2Y25_RS10600","WP_005677038.1",175,"shikimate kinase"
"Un","NZ_VVYG01000010.1",33284,33886,"-",66297927,,"F2Y25_RS10605","WP_149928122.1",200,"nitroreductase family protein"
"Un","NZ_VVYG01000010.1",34027,34656,"+",66297928,,"F2Y25_RS10610","WP_005677036.1",209,"ribonuclease H family protein"
"Un","NZ_VVYG01000010.1",34741,36438,"+",66297929,,"F2Y25_RS10615","WP_005677035.1",565,"glycosyltransferase family 39 protein"
"Un","NZ_VVYG01000010.1",36481,37431,"-",66297930,,"F2Y25_RS10620","WP_005677034.1",316,"glycosyltransferase family 2 protein"
"Un","NZ_VVYG01000010.1",37428,37808,"-",66297931,,"F2Y25_RS10625","WP_005677032.1",126,"GtrA family protein"
"Un","NZ_VVYG01000010.1",37816,39801,"-",66297932,,"F2Y25_RS10630","WP_149928123.1",661,"alkaline phosphatase family protein"
"Un","NZ_VVYG01000010.1",39840,41675,"-",66297933,,"F2Y25_RS10635","WP_005677029.1",611,"ABC transporter ATP-binding protein/permease"
"Un","NZ_VVYG01000010.1",41819,43948,"-",66297934,,"F2Y25_RS10640","WP_149928124.1",709,"DUF3874 domain-containing protein"
"Un","NZ_VVYG01000010.1",44552,45160,"+",66297935,,"F2Y25_RS10645","WP_149928125.1",202,"HU family DNA-binding protein"
"Un","NZ_VVYG01000010.1",45367,47820,"+",66297936,,"F2Y25_RS10650","WP_240050707.1",817,"hypothetical protein"
"Un","NZ_VVYG01000010.1",47836,50196,"+",66297937,,"F2Y25_RS10655","WP_005677025.1",786,"hypothetical protein"
"Un","NZ_VVYG01000010.1",50189,51250,"+",66297938,,"F2Y25_RS10660","WP_005677023.1",353,"hypothetical protein"
"Un","NZ_VVYG01000010.1",51334,52170,"+",66297939,,"F2Y25_RS10665","WP_005682418.1",278,"hypothetical protein"
"Un","NZ_VVYG01000010.1",52360,54552,"-",66297940,,"F2Y25_RS10670","WP_122119093.1",730,"DUF5722 domain-containing protein"
"Un","NZ_VVYG01000010.1",54581,56308,"-",66297941,,"F2Y25_RS10675","WP_022041613.1",575,"DUF5722 domain-containing protein"
"Un","NZ_VVYG01000010.1",56501,57403,"-",66297942,,"F2Y25_RS10680","WP_055170030.1",300,"alpha-1,2-fucosyltransferase"
"Un","NZ_VVYG01000010.1",57502,58371,"+",66297943,,"F2Y25_RS10685","WP_005682423.1",289,"glycosyltransferase"
"Un","NZ_VVYG01000010.1",58479,59462,"-",66297944,,"F2Y25_RS10690","WP_122119094.1",327,"glycosyltransferase"
"Un","NZ_VVYG01000010.1",59584,60546,"-",66297945,,"F2Y25_RS10695","WP_122119095.1",320,"glycosyltransferase"
"Un","NZ_VVYG01000010.1",60737,61576,"+",66297946,,"F2Y25_RS10700","WP_122119099.1",279,"glycosyltransferase"
"Un","NZ_VVYG01000010.1",61582,62679,"+",66297947,,"F2Y25_RS10705","WP_122119100.1",365,"glycosyltransferase family 4 protein"
"Un","NZ_VVYG01000010.1",62703,63539,"+",66297948,,"F2Y25_RS10710","WP_122119096.1",278,"glycosyltransferase"
"Un","NZ_VVYG01000010.1",63613,64413,"+",66297949,,"F2Y25_RS10715","WP_005682430.1",266,"glycosyltransferase family 2 protein"
"Un","NZ_VVYG01000010.1",64426,65226,"+",66297950,,"F2Y25_RS10720","WP_005682431.1",266,"glycosyltransferase family 2 protein"
"Un","NZ_VVYG01000010.1",65237,66289,"+",66297951,,"F2Y25_RS10725","WP_022041606.1",350,"histidinol-phosphate aminotransferase family protein"
"Un","NZ_VVYG01000010.1",66286,67017,"+",66297952,,"F2Y25_RS10730","WP_005677001.1",243,"phosphocholine cytidylyltransferase family protein"
"Un","NZ_VVYG01000010.1",67036,67848,"+",66297953,,"F2Y25_RS10735","WP_005682433.1",270,"LicD family protein"
"Un","NZ_VVYG01000010.1",67883,69016,"+",66297954,,"F2Y25_RS10740","WP_005676999.1",377,"glycosyltransferase family 4 protein"
"Un","NZ_VVYG01000010.1",69013,69834,"+",66297955,,"F2Y25_RS10745","WP_005676998.1",273,"FkbM family methyltransferase"
"Un","NZ_VVYG01000010.1",69835,70746,"-",66297956,,"F2Y25_RS10750","WP_005676997.1",303,"serine/threonine protein kinase"
"Un","NZ_VVYG01000010.1",70859,71896,"-",66297957,,"F2Y25_RS10755","WP_005682435.1",345,"hypothetical protein"
"Un","NZ_VVYG01000010.1",71909,73012,"-",66297958,"glf","F2Y25_RS10760","WP_149928156.1",367,"UDP-galactopyranose mutase"
"Un","NZ_VVYG01000010.1",73036,74067,"-",66297959,,"F2Y25_RS10765","WP_005676992.1",343,"glycosyltransferase family 9 protein"
"Un","NZ_VVYG01000010.1",74071,74676,"-",66297960,,"F2Y25_RS10770","WP_005682437.1",201,"DUF4254 domain-containing protein"
"Un","NZ_VVYG01000010.1",74794,75837,"+",66297961,"pdxB","F2Y25_RS10775","WP_055170202.1",347,"4-phosphoerythronate dehydrogenase PdxB"
"Un","NZ_VVYG01000010.1",75857,76792,"-",66297962,,"F2Y25_RS10780","WP_005676987.1",311,"hypothetical protein"
"Un","NZ_VVYG01000010.1",76802,78235,"-",66297963,,"F2Y25_RS10785","WP_005682439.1",477,"MBOAT family protein"
"Un","NZ_VVYG01000010.1",78267,78890,"-",66297964,"purN","F2Y25_RS10790","WP_005682440.1",207,"phosphoribosylglycinamide formyltransferase"
"Un","NZ_VVYG01000010.1",78989,79225,"+",66297965,,"F2Y25_RS10795","WP_002558672.1",78,"MULTISPECIES: acyl carrier protein"
"Un","NZ_VVYG01000010.1",79244,80506,"+",66297966,"fabF","F2Y25_RS10800","WP_005676981.1",420,"beta-ketoacyl-ACP synthase II"
"Un","NZ_VVYG01000010.1",80472,81461,"+",66297967,"rnc","F2Y25_RS10805","WP_149928127.1",329,"ribonuclease III"
"Un","NZ_VVYG01000010.1",81403,82413,"-",66297968,,"F2Y25_RS10810","WP_005682442.1",336,"6-phosphofructokinase"
"Un","NZ_VVYG01000010.1",82551,84071,"+",66297969,,"F2Y25_RS10815","WP_005682443.1",506,"GH3 auxin-responsive promoter family protein"
"Un","NZ_VVYG01000010.1",84212,85309,"-",66297970,"mnmA","F2Y25_RS10820","WP_149928128.1",365,"tRNA 2-thiouridine(34) synthase MnmA"
"Un","NZ_VVYG01000010.1",85362,88208,"+",66297971,,"F2Y25_RS10825","WP_005682446.1",948,"DEAD/DEAH box helicase"
"Un","NZ_VVYG01000010.1",88282,89097,"+",66297972,,"F2Y25_RS10830","WP_149928129.1",271,"Cof-type HAD-IIB family hydrolase"
"Un","NZ_VVYG01000010.1",89914,91395,"+",66297973,"cysS","F2Y25_RS10835","WP_005676971.1",493,"cysteine--tRNA ligase"
"Un","NZ_VVYG01000010.1",91524,94391,"-",66297974,,"F2Y25_RS10840","WP_149928130.1",955,"polysaccharide lyase beta-sandwich domain-containing protein"
"Un","NZ_VVYG01000010.1",94432,95979,"-",66297975,,"F2Y25_RS10845","WP_192913123.1",515,"sulfatase"
"Un","NZ_VVYG01000010.1",96024,97226,"-",66297976,,"F2Y25_RS10850","WP_005676968.1",400,"glycoside hydrolase family 88 protein"
"Un","NZ_VVYG01000010.1",97514,98725,"-",66297977,,"F2Y25_RS10855","WP_149928131.1",403,"glycosyl hydrolase family 18 protein"
"Un","NZ_VVYG01000010.1",98737,99960,"-",66297978,,"F2Y25_RS10860","WP_149928132.1",407,"glycoside hydrolase family protein"
"Un","NZ_VVYG01000010.1",99950,101563,"-",66297979,,"F2Y25_RS10865","WP_149928133.1",537,"beta-N-acetylhexosaminidase"
"Un","NZ_VVYG01000010.1",101570,103045,"-",66297980,,"F2Y25_RS10870","WP_240050709.1",491,"arylsulfatase"
"Un","NZ_VVYG01000010.1",103123,105156,"-",66297981,,"F2Y25_RS10875","WP_149928135.1",677,"alpha-L-fucosidase"
"Un","NZ_VVYG01000010.1",105250,106698,"-",66297982,,"F2Y25_RS10880","WP_149928136.1",482,"alpha-L-fucosidase"
"Un","NZ_VVYG01000010.1",106715,109348,"-",70924918,,"F2Y25_RS22745","WP_240050708.1",877,"family 20 glycosylhydrolase"
"Un","NZ_VVYG01000010.1",109362,110915,"-",66297984,,"F2Y25_RS10890","WP_149928137.1",517,"sulfatase"
"Un","NZ_VVYG01000010.1",110970,111212,"-",66297985,,"F2Y25_RS10895","WP_149928138.1",80,"hypothetical protein"
"Un","NZ_VVYG01000010.1",111381,113375,"-",66297986,,"F2Y25_RS10900","WP_149928139.1",664,"RagB/SusD family nutrient uptake outer membrane protein"
"Un","NZ_VVYG01000010.1",113401,116832,"-",66297987,,"F2Y25_RS10905","WP_149928140.1",1143,"TonB-dependent receptor"
"Un","NZ_VVYG01000010.1",117085,118044,"-",66297988,,"F2Y25_RS10910","WP_149928141.1",319,"FecR family protein"
"Un","NZ_VVYG01000010.1",118106,118660,"-",66297989,,"F2Y25_RS10915","WP_149928142.1",184,"RNA polymerase sigma-70 factor"
"Un","NZ_VVYG01000010.1",119484,119894,"+",66297990,,"F2Y25_RS10920","WP_005676967.1",136,"PaaI family thioesterase"
"Un","NZ_VVYG01000010.1",119957,120829,"-",66297991,,"F2Y25_RS10925","WP_022043126.1",290,"DUF3108 domain-containing protein"
"Un","NZ_VVYG01000010.1",120777,122687,"-",66297992,,"F2Y25_RS10930","WP_005676965.1",636,"Ig-like domain-containing protein"
"Un","NZ_VVYG01000010.1",123018,124667,"-",66297993,,"F2Y25_RS10935","WP_005676964.1",549,"RagB/SusD family nutrient uptake outer membrane protein"
"Un","NZ_VVYG01000010.1",124682,127453,"-",66297994,,"F2Y25_RS10940","WP_122118865.1",923,"SusC/RagA family TonB-linked outer membrane protein"
"Un","NZ_VVYG01000010.1",127481,129277,"-",66297995,,"F2Y25_RS10945","WP_055170200.1",598,"MULTISPECIES: RagB/SusD family nutrient uptake outer membrane protein"
"Un","NZ_VVYG01000010.1",129289,132414,"-",66297996,,"F2Y25_RS10950","WP_149928158.1",1041,"TonB-dependent receptor"
"Un","NZ_VVYG01000010.1",132898,136005,"+",66297997,,"F2Y25_RS10960","WP_005676956.1",1035,"DUF4981 domain-containing protein"
"Un","NZ_VVYG01000010.1",136188,137363,"+",66297998,,"F2Y25_RS10965","WP_005676955.1",391,"efflux RND transporter periplasmic adaptor subunit"
"Un","NZ_VVYG01000010.1",137379,140807,"+",66297999,,"F2Y25_RS10970","WP_005682454.1",1142,"efflux RND transporter permease subunit"
"Un","NZ_VVYG01000010.1",140819,142210,"+",66298000,,"F2Y25_RS10975","WP_005682455.1",463,"TolC family protein"
"Un","NZ_VVYG01000010.1",142229,142999,"+",66298001,"lpxA","F2Y25_RS10980","WP_005676951.1",256,"acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase"
"Un","NZ_VVYG01000010.1",143111,143752,"-",66298002,,"F2Y25_RS10985","WP_005676949.1",213,"carbohydrate-binding family 9-like protein"
"Un","NZ_VVYG01000010.1",143863,147945,"+",66298003,,"F2Y25_RS10990","WP_149928143.1",1360,"ATP-binding protein"
"Un","NZ_VVYG01000010.1",148296,149831,"+",66298004,,"F2Y25_RS10995","WP_149928144.1",511,"sulfatase-like hydrolase/transferase"
"Un","NZ_VVYG01000010.1",150086,152386,"-",66298005,,"F2Y25_RS11000","WP_149928145.1",766,"DUF4955 domain-containing protein"
"Un","NZ_VVYG01000010.1",152485,154371,"-",66298006,,"F2Y25_RS11005","WP_149928146.1",628,"PL29 family lyase N-terminal domain-containing protein"
"Un","NZ_VVYG01000010.1",154403,155293,"-",66298007,,"F2Y25_RS11010","WP_122139146.1",296,"PL29 family lyase N-terminal domain-containing protein"
"Un","NZ_VVYG01000010.1",155305,157239,"-",66298008,,"F2Y25_RS11015","WP_149928147.1",644,"PL29 family lyase N-terminal domain-containing protein"
"Un","NZ_VVYG01000010.1",157259,158383,"-",66298009,,"F2Y25_RS11020","WP_149928148.1",374,"DUF5017 domain-containing protein"
"Un","NZ_VVYG01000010.1",158426,160225,"-",66298010,,"F2Y25_RS11025","WP_022043147.1",599,"RagB/SusD family nutrient uptake outer membrane protein"
"Un","NZ_VVYG01000010.1",160260,163439,"-",66298011,,"F2Y25_RS11030","WP_022043148.1",1059,"TonB-dependent receptor"
"Un","NZ_VVYG01000010.1",163589,164527,"+",66298012,,"F2Y25_RS11035","WP_149928149.1",312,"tRNA-dihydrouridine synthase family protein"
"Un","NZ_VVYG01000010.1",164588,165823,"+",66298013,,"F2Y25_RS11040","WP_055256119.1",411,"DcaP family trimeric outer membrane transporter"
"Un","NZ_VVYG01000010.1",166192,169266,"-",66298014,,"F2Y25_RS11045","WP_149928150.1",1024,"chondroitinase"
"Un","NZ_VVYG01000010.1",169309,170001,"-",66298015,,"F2Y25_RS11050","WP_055256117.1",230,"DUF6250 domain-containing protein"
"Un","NZ_VVYG01000010.1",170118,171497,"-",66298016,,"F2Y25_RS11055","WP_149928159.1",459,"LruC domain-containing protein"
"Un","NZ_VVYG01000010.1",171824,172996,"+",66298017,,"F2Y25_RS11060","WP_022043153.1",390,"HEAT repeat domain-containing protein"
"Un","NZ_VVYG01000010.1",173002,174474,"+",66298018,,"F2Y25_RS11065","WP_022043154.1",490,"glycosyltransferase family 2 protein"
"Un","NZ_VVYG01000010.1",174522,177488,"+",66298019,,"F2Y25_RS11070","WP_149928151.1",988,"hypothetical protein"
"Un","NZ_VVYG01000010.1",177463,179643,"+",66298020,,"F2Y25_RS11075","WP_149928152.1",726,"DUF4838 domain-containing protein"
"Un","NZ_VVYG01000010.1",179660,180175,"+",66298021,,"F2Y25_RS11080","WP_022043157.1",171,"DUF1573 domain-containing protein"
"Un","NZ_VVYG01000010.1",180193,180750,"-",66298022,,"F2Y25_RS11085","WP_005676932.1",185,"hypothetical protein"
"Un","NZ_VVYG01000010.1",180961,183582,"+",66298023,,"F2Y25_RS11090","WP_149928153.1",873,"TlpA family protein disulfide reductase"
"Un","NZ_VVYG01000010.1",183590,184873,"-",66298024,,"F2Y25_RS11095","WP_055256115.1",427,"DUF2851 family protein"
"Un","NZ_VVYG01000010.1",184957,185721,"+",66298025,"dapB","F2Y25_RS11100","WP_005676927.1",254,"4-hydroxy-tetrahydrodipicolinate reductase"
"Un","NZ_VVYG01000010.1",185746,187230,"+",66298026,"lepB","F2Y25_RS11105","WP_005676925.1",494,"signal peptidase I"
"Un","NZ_VVYG01000010.1",187247,187499,"+",66298027,,"F2Y25_RS11110","WP_149928154.1",84,"S26 family signal peptidase, partial"
"Un","NZ_VVYG01000011.1",1,261,"-",66298028,,"F2Y25_RS11115","WP_192910259.1",87,"lysylphosphatidylglycerol synthase domain-containing protein, partial"
"Un","NZ_VVYG01000011.1",378,1178,"+",66298029,"rsmA","F2Y25_RS11120","WP_005677176.1",266,"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"Un","NZ_VVYG01000011.1",1211,2551,"+",66298030,"mgtE","F2Y25_RS11125","WP_005677175.1",446,"magnesium transporter"
"Un","NZ_VVYG01000011.1",2637,4490,"+",66298031,,"F2Y25_RS11130","WP_005677174.1",617,"DUF349 domain-containing protein"
"Un","NZ_VVYG01000011.1",5050,5409,"+",66298033,"rsfS","F2Y25_RS11140","WP_005677172.1",119,"ribosome silencing factor"
"Un","NZ_VVYG01000011.1",5419,7548,"+",66298034,"ftsH","F2Y25_RS11145","WP_005677170.1",709,"ATP-dependent zinc metalloprotease FtsH"
"Un","NZ_VVYG01000011.1",7561,8409,"+",66298035,,"F2Y25_RS11150","WP_005679870.1",282,"phosphatidate cytidylyltransferase"
"Un","NZ_VVYG01000011.1",8512,9300,"-",66298036,,"F2Y25_RS11155","WP_005677167.1",262,"NigD-like protein"
"Un","NZ_VVYG01000011.1",9392,10528,"-",66298037,"lpxB","F2Y25_RS11160","WP_005677166.1",378,"lipid-A-disaccharide synthase"
"Un","NZ_VVYG01000011.1",10544,11311,"-",66298038,"surE","F2Y25_RS11165","WP_122134417.1",255,"5\\'/3\\'-nucleotidase SurE"
"Un","NZ_VVYG01000011.1",11666,12430,"+",66298039,,"F2Y25_RS11170","WP_032837962.1",254,"AAA family ATPase"
"Un","NZ_VVYG01000011.1",12445,13335,"+",66298040,,"F2Y25_RS11175","WP_005677163.1",296,"ParB/RepB/Spo0J family partition protein"
"Un","NZ_VVYG01000011.1",13336,14223,"+",66298041,,"F2Y25_RS11180","WP_122134418.1",295,"DUF5683 domain-containing protein"
"Un","NZ_VVYG01000011.1",14257,15552,"+",66298042,,"F2Y25_RS11185","WP_005677160.1",431,"lytic transglycosylase domain-containing protein"
"Un","NZ_VVYG01000011.1",15625,17871,"+",66298043,,"F2Y25_RS11190","WP_005677159.1",748,"RelA/SpoT family protein"
"Un","NZ_VVYG01000011.1",17911,18255,"-",66298044,,"F2Y25_RS11195","WP_005677158.1",114,"MerR family transcriptional regulator"
"Un","NZ_VVYG01000011.1",18280,19248,"-",66298045,,"F2Y25_RS11200","WP_005677157.1",322,"M23 family metallopeptidase"
"Un","NZ_VVYG01000011.1",19355,21973,"+",66298046,"alaS","F2Y25_RS11205","WP_005679869.1",872,"alanine--tRNA ligase"
"Un","NZ_VVYG01000011.1",22294,24531,"+",66298047,,"F2Y25_RS11210","WP_122139181.1",745,"GH92 family glycosyl hydrolase"
"Un","NZ_VVYG01000011.1",24560,25114,"+",66298048,,"F2Y25_RS11215","WP_005677154.1",184,"RNA polymerase sigma-70 factor"
"Un","NZ_VVYG01000011.1",25151,26158,"+",66298049,,"F2Y25_RS11220","WP_005677153.1",335,"FecR domain-containing protein"
"Un","NZ_VVYG01000011.1",26197,28473,"+",66298050,,"F2Y25_RS11225","WP_005679864.1",758,"GH92 family glycosyl hydrolase"
"Un","NZ_VVYG01000011.1",28509,30779,"+",66298051,,"F2Y25_RS11230","WP_005679862.1",756,"GH92 family glycosyl hydrolase"
"Un","NZ_VVYG01000011.1",30953,31387,"+",66298052,,"F2Y25_RS11235","WP_005677148.1",144,"DUF6078 family protein"
"Un","NZ_VVYG01000011.1",31693,35079,"+",66298053,,"F2Y25_RS11240","WP_149928160.1",1128,"SusC/RagA family TonB-linked outer membrane protein"
"Un","NZ_VVYG01000011.1",35100,36824,"+",66298054,,"F2Y25_RS11245","WP_005677146.1",574,"SusD/RagB family nutrient-binding outer membrane lipoprotein"
"Un","NZ_VVYG01000011.1",36964,38382,"-",66298055,,"F2Y25_RS11250","WP_005679856.1",472,"AAA family ATPase"
"Un","NZ_VVYG01000011.1",38478,39164,"+",66298056,,"F2Y25_RS11255","WP_005677143.1",228,"hypothetical protein"
"Un","NZ_VVYG01000011.1",39164,39934,"+",66298057,,"F2Y25_RS11260","WP_022043003.1",256,"DUF3822 family protein"
"Un","NZ_VVYG01000011.1",39925,40458,"+",66298058,,"F2Y25_RS11265","WP_122365090.1",177,"RsmD family RNA methyltransferase"
"Un","NZ_VVYG01000011.1",40480,41919,"-",66298059,"cls","F2Y25_RS11270","WP_149928161.1",479,"cardiolipin synthase"
"Un","NZ_VVYG01000011.1",42047,44965,"-",66298060,,"F2Y25_RS11275","WP_149928162.1",972,"TonB-dependent receptor"
"Un","NZ_VVYG01000011.1",45049,45453,"-",66298061,,"F2Y25_RS11280","WP_005677136.1",134,"hypothetical protein"
"Un","NZ_VVYG01000011.1",45535,46596,"+",66298062,"aroB","F2Y25_RS11285","WP_149928163.1",353,"3-dehydroquinate synthase"
"Un","NZ_VVYG01000011.1",46713,47579,"-",66298063,,"F2Y25_RS11290","WP_192913125.1",288,"helix-turn-helix domain-containing protein"
"Un","NZ_VVYG01000011.1",48456,49676,"+",66298065,,"F2Y25_RS11300","WP_149928164.1",406,"S-adenosylmethionine:tRNA ribosyltransferase-isomerase"
"Un","NZ_VVYG01000011.1",49735,50253,"+",66298066,,"F2Y25_RS11305","WP_005677122.1",172,"NUDIX domain-containing protein"
"Un","NZ_VVYG01000011.1",50231,50773,"-",66298067,,"F2Y25_RS11310","WP_149928165.1",180,"glutathione peroxidase"
"Un","NZ_VVYG01000011.1",50948,51580,"-",66298068,,"F2Y25_RS11315","WP_130057413.1",210,"CatB-related O-acetyltransferase"
"Un","NZ_VVYG01000011.1",51788,52672,"-",66298069,,"F2Y25_RS11320","WP_005677119.1",294,"hypothetical protein"
"Un","NZ_VVYG01000011.1",52694,55108,"-",66298070,"ccsA","F2Y25_RS11325","WP_149928166.1",804,"cytochrome c biogenesis protein CcsA"
"Un","NZ_VVYG01000011.1",55121,58534,"-",66298071,,"F2Y25_RS11330","WP_149928167.1",1137,"SUMF1/EgtB/PvdO family nonheme iron enzyme"
"Un","NZ_VVYG01000011.1",59136,60230,"-",66298073,,"F2Y25_RS11340","WP_122118132.1",364,"endoribonuclease L-PSP"
"Un","NZ_VVYG01000011.1",60242,61999,"-",66298074,,"F2Y25_RS11345","WP_005679845.1",585,"hypothetical protein"
"Un","NZ_VVYG01000011.1",62032,62832,"-",66298075,,"F2Y25_RS11350","WP_005679844.1",266,"IclR family transcriptional regulator"
"Un","NZ_VVYG01000011.1",62962,63432,"-",66298076,,"F2Y25_RS11355","WP_005677110.1",156,"Lrp/AsnC family transcriptional regulator"
"Un","NZ_VVYG01000011.1",63610,64896,"+",66298077,,"F2Y25_RS11360","WP_149928168.1",428,"O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase"
"Un","NZ_VVYG01000011.1",64963,65202,"+",66298078,,"F2Y25_RS11365","WP_005677108.1",79,"hypothetical protein"
"Un","NZ_VVYG01000011.1",65305,66216,"-",66298079,,"F2Y25_RS11370","WP_005677106.1",303,"mechanosensitive ion channel"
"Un","NZ_VVYG01000011.1",66441,68693,"+",66298080,,"F2Y25_RS11375","WP_005677104.1",750,"TonB-dependent receptor"
"Un","NZ_VVYG01000011.1",68709,69314,"+",66298081,"pnuC","F2Y25_RS11380","WP_005677103.1",201,"nicotinamide riboside transporter PnuC"
"Un","NZ_VVYG01000011.1",69311,69937,"+",66298082,,"F2Y25_RS11385","WP_149928169.1",208,"thiamine diphosphokinase"
"Un","NZ_VVYG01000011.1",70114,71415,"-",66298083,"thrC","F2Y25_RS11390","WP_005677101.1",433,"threonine synthase"
"Un","NZ_VVYG01000011.1",71429,72637,"-",66298084,,"F2Y25_RS11395","WP_005679841.1",402,"cofactor-independent phosphoglycerate mutase"
"Un","NZ_VVYG01000011.1",72644,75085,"-",66298085,"thrA","F2Y25_RS11400","WP_122118130.1",813,"bifunctional aspartate kinase/homoserine dehydrogenase I"
"Un","NZ_VVYG01000011.1",76468,77835,"+",66298087,"radA","F2Y25_RS11415","WP_005677094.1",455,"DNA repair protein RadA"
"Un","NZ_VVYG01000011.1",77893,79554,"+",66298088,,"F2Y25_RS11420","WP_149928170.1",553,"FAD-binding protein"
"Un","NZ_VVYG01000011.1",79561,80163,"+",66298089,,"F2Y25_RS11425","WP_005677091.1",200,"LuxR C-terminal-related transcriptional regulator"
"Un","NZ_VVYG01000011.1",80183,81517,"-",66298090,,"F2Y25_RS11430","WP_149928171.1",444,"DUF4784 family protein"
"Un","NZ_VVYG01000011.1",81707,84085,"+",66298091,,"F2Y25_RS11435","WP_022042989.1",792,"TonB-dependent receptor"
"Un","NZ_VVYG01000011.1",84197,85588,"-",66298092,"glmM","F2Y25_RS11440","WP_005677088.1",463,"phosphoglucosamine mutase"
"Un","NZ_VVYG01000011.1",85625,86278,"-",66298093,,"F2Y25_RS11445","WP_149928172.1",217,"DUF4827 domain-containing protein"
"Un","NZ_VVYG01000011.1",86397,87434,"-",66298094,,"F2Y25_RS11450","WP_005677086.1",345,"DHH family phosphoesterase"
"Un","NZ_VVYG01000011.1",87481,89610,"-",66298095,,"F2Y25_RS11455","WP_082431398.1",709,"ComEC family competence protein"
"Un","NZ_VVYG01000011.1",89614,90264,"-",66298096,"rpe","F2Y25_RS11460","WP_005677081.1",216,"ribulose-phosphate 3-epimerase"
"Un","NZ_VVYG01000011.1",90329,91297,"-",66298097,"fmt","F2Y25_RS11465","WP_149928173.1",322,"methionyl-tRNA formyltransferase"
