#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP012938.1",106670,106969,"+",29455183,,"Bovatus_RS00375","WP_004296927.1",99,"MULTISPECIES: Dabb family protein"
"chromosome","NZ_CP012938.1",106985,109042,"+",29455182,,"Bovatus_RS00380","WP_004296926.1",685,"MULTISPECIES: thioredoxin family protein"
"chromosome","NZ_CP012938.1",109148,109852,"-",29455181,,"Bovatus_RS00385","WP_004296925.1",234,"MULTISPECIES: pirin family protein"
"chromosome","NZ_CP012938.1",110048,110650,"+",29455180,,"Bovatus_RS00390","WP_004319547.1",200,"MULTISPECIES: RNA polymerase sigma-70 factor"
"chromosome","NZ_CP012938.1",110737,111726,"+",29455179,,"Bovatus_RS00395","WP_004296923.1",329,"MULTISPECIES: FecR domain-containing protein"
"chromosome","NZ_CP012938.1",111935,115378,"+",29455178,,"Bovatus_RS00400","WP_004296921.1",1147,"MULTISPECIES: TonB-dependent receptor"
"chromosome","NZ_CP012938.1",115402,116793,"+",29455172,,"Bovatus_RS00405","WP_004296920.1",463,"MULTISPECIES: RagB/SusD family nutrient uptake outer membrane protein"
"chromosome","NZ_CP012938.1",116821,118785,"+",29455171,,"Bovatus_RS00410","WP_004296919.1",654,"MULTISPECIES: PQQ-binding-like beta-propeller repeat protein"
"chromosome","NZ_CP012938.1",118792,119673,"+",29455170,,"Bovatus_RS00415","WP_004296918.1",293,"MULTISPECIES: sugar phosphate isomerase/epimerase"
"chromosome","NZ_CP012938.1",119675,120733,"+",29455166,,"Bovatus_RS00420","WP_004319543.1",352,"MULTISPECIES: MBL fold metallo-hydrolase"
"chromosome","NZ_CP012938.1",120754,121653,"+",29455162,,"Bovatus_RS00425","WP_004319541.1",299,"MULTISPECIES: glycerophosphodiester phosphodiesterase family protein"
"chromosome","NZ_CP012938.1",121666,123042,"+",29455161,,"Bovatus_RS00430","WP_004319539.1",458,"MULTISPECIES: MFS transporter"
"chromosome","NZ_CP012938.1",123175,124740,"-",29455159,,"Bovatus_RS00435","WP_004296913.1",521,"MULTISPECIES: ATP-binding protein"
"chromosome","NZ_CP012938.1",124895,125551,"+",29455158,,"Bovatus_RS00440","WP_004296912.1",218,"MULTISPECIES: DUF2490 domain-containing protein"
"chromosome","NZ_CP012938.1",125858,127762,"+",29455157,,"Bovatus_RS00445","WP_032843764.1",634,"MULTISPECIES: fimbrillin family protein"
"chromosome","NZ_CP012938.1",127836,128327,"+",29455156,,"Bovatus_RS00450","WP_004296910.1",163,"MULTISPECIES: PaaI family thioesterase"
"chromosome","NZ_CP012938.1",128586,129437,"+",29455155,"hisG","Bovatus_RS00455","WP_004296908.1",283,"MULTISPECIES: ATP phosphoribosyltransferase"
"chromosome","NZ_CP012938.1",129479,130768,"+",29455149,"hisD","Bovatus_RS00460","WP_004296907.1",429,"MULTISPECIES: histidinol dehydrogenase"
"chromosome","NZ_CP012938.1",130728,131825,"+",29455134,"hisC","Bovatus_RS00465","WP_004296906.1",365,"MULTISPECIES: histidinol-phosphate transaminase"
"chromosome","NZ_CP012938.1",131829,132953,"+",29455131,"hisB","Bovatus_RS00470","WP_004296905.1",374,"MULTISPECIES: bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB"
"chromosome","NZ_CP012938.1",132983,133543,"+",29455130,,"Bovatus_RS00475","WP_032852123.1",186,"MULTISPECIES: dual specificity protein phosphatase family protein"
"chromosome","NZ_CP012938.1",133661,135586,"-",29455128,,"Bovatus_RS00480","WP_004296903.1",641,"MULTISPECIES: NAD(+) synthase"
"chromosome","NZ_CP012938.1",136233,139166,"+",29455126,,"Bovatus_RS00485","WP_004296901.1",977,"MULTISPECIES: TonB-dependent receptor"
"chromosome","NZ_CP012938.1",139179,140699,"+",29455124,,"Bovatus_RS00490","WP_004296900.1",506,"MULTISPECIES: RagB/SusD family nutrient uptake outer membrane protein"
"chromosome","NZ_CP012938.1",140725,141615,"+",29455123,,"Bovatus_RS00495","WP_004296899.1",296,"MULTISPECIES: DUF4984 domain-containing protein"
"chromosome","NZ_CP012938.1",141635,143197,"+",29455120,,"Bovatus_RS00500","WP_004296898.1",520,"MULTISPECIES: DUF5003 domain-containing protein"
"chromosome","NZ_CP012938.1",143215,145869,"+",29455119,,"Bovatus_RS00505","WP_004296897.1",884,"MULTISPECIES: DUF4458 domain-containing protein"
"chromosome","NZ_CP012938.1",145900,147609,"+",29455115,,"Bovatus_RS00510","WP_004319524.1",569,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",147621,149690,"+",29455112,,"Bovatus_RS00515","WP_004297328.1",689,"MULTISPECIES: S8 family serine peptidase"
"chromosome","NZ_CP012938.1",149699,150457,"+",29455108,,"Bovatus_RS00520","WP_004297329.1",252,"MULTISPECIES: DUF1573 domain-containing protein"
"chromosome","NZ_CP012938.1",150479,150973,"+",29455106,,"Bovatus_RS00525","WP_224440799.1",164,"MULTISPECIES: lipocalin family protein"
"chromosome","NZ_CP012938.1",151177,151605,"+",29455097,,"Bovatus_RS00530","WP_004297332.1",142,"MULTISPECIES: transcriptional repressor"
"chromosome","NZ_CP012938.1",151628,152188,"+",29455095,,"Bovatus_RS00535","WP_004297333.1",186,"MULTISPECIES: NADH peroxidase"
"chromosome","NZ_CP012938.1",152283,152918,"+",29455094,,"Bovatus_RS00540","WP_004306006.1",211,"MULTISPECIES: SagB/ThcOx family dehydrogenase"
"chromosome","NZ_CP012938.1",153028,153492,"-",29455093,,"Bovatus_RS00545","WP_004297335.1",154,"MULTISPECIES: thioredoxin domain-containing protein"
"chromosome","NZ_CP012938.1",153510,153809,"-",29455086,"trxA","Bovatus_RS00550","WP_004297336.1",99,"MULTISPECIES: thioredoxin"
"chromosome","NZ_CP012938.1",153978,155105,"+",29455083,,"Bovatus_RS00555","WP_004297338.1",375,"MULTISPECIES: glycosyl transferase"
"chromosome","NZ_CP012938.1",155102,155284,"+",29455082,,"Bovatus_RS00560","WP_004297339.1",60,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",155371,157527,"-",29455081,,"Bovatus_RS00565","WP_004297340.1",718,"MULTISPECIES: S46 family peptidase"
"chromosome","NZ_CP012938.1",157528,159687,"-",29455078,,"Bovatus_RS00570","WP_004297341.1",719,"MULTISPECIES: S46 family peptidase"
"chromosome","NZ_CP012938.1",159720,160964,"-",29455077,,"Bovatus_RS00575","WP_004297342.1",414,"MULTISPECIES: anaerobic sulfatase-maturation protein"
"chromosome","NZ_CP012938.1",161122,161856,"+",29455073,,"Bovatus_RS00580","WP_004297344.1",244,"MULTISPECIES: DUF4369 domain-containing protein"
"chromosome","NZ_CP012938.1",162016,162330,"+",29455071,,"Bovatus_RS00585","WP_004312028.1",104,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",162305,163654,"+",29455064,,"Bovatus_RS00590","WP_004297347.1",449,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",163820,164296,"+",29455063,,"Bovatus_RS00595","WP_004306016.1",158,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",164395,165153,"-",29455061,,"Bovatus_RS00600","WP_004297350.1",252,"MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP012938.1",165274,166527,"+",29455060,,"Bovatus_RS00605","WP_004297351.1",417,"MULTISPECIES: exonuclease SbcCD subunit D C-terminal domain-containing protein"
"chromosome","NZ_CP012938.1",166524,169391,"+",29455055,,"Bovatus_RS00610","WP_004297352.1",955,"MULTISPECIES: AAA family ATPase"
"chromosome","NZ_CP012938.1",169437,170012,"-",70048022,,"Bovatus_RS25595","WP_004297353.1",191,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",170018,170530,"-",29455052,,"Bovatus_RS00620","WP_004297355.1",170,"MULTISPECIES: sigma-70 family RNA polymerase sigma factor"
"chromosome","NZ_CP012938.1",170599,171507,"-",29455051,,"Bovatus_RS00625","WP_004297356.1",302,"MULTISPECIES: 5-methyltetrahydrofolate--homocysteine methyltransferase"
"chromosome","NZ_CP012938.1",171533,172870,"-",29455050,,"Bovatus_RS00630","WP_004297357.1",445,"MULTISPECIES: dihydroorotase"
"chromosome","NZ_CP012938.1",172867,173610,"-",29455048,,"Bovatus_RS00635","WP_004297358.1",247,"MULTISPECIES: polyprenol monophosphomannose synthase"
"chromosome","NZ_CP012938.1",173797,177159,"+",29455043,"mfd","Bovatus_RS00640","WP_004297360.1",1120,"MULTISPECIES: transcription-repair coupling factor"
"chromosome","NZ_CP012938.1",177270,177482,"+",29455031,,"Bovatus_RS00645","WP_004297361.1",70,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",177470,177766,"+",29455030,,"Bovatus_RS00650","WP_004297362.1",98,"MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin"
"chromosome","NZ_CP012938.1",177771,179630,"-",29455029,,"Bovatus_RS00655","WP_004297363.1",619,"MULTISPECIES: YgiQ family radical SAM protein"
"chromosome","NZ_CP012938.1",179737,179961,"-",29455027,,"Bovatus_RS00660","WP_004297364.1",74,"MULTISPECIES: sulfurtransferase TusA family protein"
"chromosome","NZ_CP012938.1",179961,180278,"-",29455023,,"Bovatus_RS00665","WP_004297365.1",105,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",180358,183267,"-",29455020,,"Bovatus_RS00670","WP_004297367.1",969,"MULTISPECIES: xanthan lyase"
"chromosome","NZ_CP012938.1",183462,185453,"-",29455018,,"Bovatus_RS00675","WP_004297369.1",663,"MULTISPECIES: glucosamine-6-phosphate deaminase"
"chromosome","NZ_CP012938.1",185602,186378,"-",29455017,,"Bovatus_RS00680","WP_004297370.1",258,"MULTISPECIES: amidohydrolase"
"chromosome","NZ_CP012938.1",186480,187034,"-",29455016,,"Bovatus_RS00685","WP_004297371.1",184,"MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP012938.1",187042,187311,"-",29455015,,"Bovatus_RS00690","WP_004306027.1",89,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",188172,189125,"+",29455014,,"Bovatus_RS00695","WP_004312018.1",317,"MULTISPECIES: tyrosine-type DNA invertase cluster 3b"
"chromosome","NZ_CP012938.1",189540,190289,"+",29455013,,"Bovatus_RS00700","WP_004297375.1",249,"MULTISPECIES: YjbH domain-containing protein"
"chromosome","NZ_CP012938.1",190296,191513,"+",29455005,,"Bovatus_RS00705","WP_004297376.1",405,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",191560,193023,"+",29454999,,"Bovatus_RS00710","WP_004297377.1",487,"MULTISPECIES: carboxypeptidase regulatory-like domain-containing protein"
"chromosome","NZ_CP012938.1",193378,195594,"-",29454997,,"Bovatus_RS00715","WP_004297378.1",738,"MULTISPECIES: patatin-like phospholipase family protein"
"chromosome","NZ_CP012938.1",195867,197123,"+",29454995,,"Bovatus_RS00720","WP_004297379.1",418,"MULTISPECIES: efflux RND transporter periplasmic adaptor subunit"
"chromosome","NZ_CP012938.1",197127,200231,"+",29454994,,"Bovatus_RS00725","WP_004297380.1",1034,"MULTISPECIES: multidrug efflux RND transporter permease subunit"
"chromosome","NZ_CP012938.1",200231,201610,"+",29454988,,"Bovatus_RS00730","WP_004297381.1",459,"MULTISPECIES: efflux transporter outer membrane subunit"
"chromosome","NZ_CP012938.1",201766,203427,"+",29454987,,"Bovatus_RS00735","WP_004296258.1",553,"MULTISPECIES: IS1182 family transposase"
"chromosome","NZ_CP012938.1",203635,205281,"+",29454985,,"Bovatus_RS00740","WP_004297384.1",548,"MULTISPECIES: diphosphate--fructose-6-phosphate 1-phosphotransferase"
"chromosome","NZ_CP012938.1",205436,206329,"+",29454984,,"Bovatus_RS00745","WP_004297385.1",297,"MULTISPECIES: glycoside hydrolase family 25 protein"
"chromosome","NZ_CP012938.1",206404,207747,"+",29454980,"lpdA","Bovatus_RS00750","WP_004297388.1",447,"MULTISPECIES: dihydrolipoyl dehydrogenase"
"chromosome","NZ_CP012938.1",207767,208489,"+",29454976,,"Bovatus_RS00755","WP_004297389.1",240,"MULTISPECIES: lipoate--protein ligase family protein"
"chromosome","NZ_CP012938.1",208598,209911,"+",29454975,,"Bovatus_RS00760","WP_004297390.1",437,"MULTISPECIES: 2-oxo acid dehydrogenase subunit E2"
"chromosome","NZ_CP012938.1",209949,211985,"+",29454970,,"Bovatus_RS00765","WP_004319330.1",678,"MULTISPECIES: alpha-ketoacid dehydrogenase subunit alpha/beta"
"chromosome","NZ_CP012938.1",211998,212504,"+",29454961,,"Bovatus_RS00770","WP_004297392.1",168,"MULTISPECIES: flavodoxin"
"chromosome","NZ_CP012938.1",212641,213489,"-",29454960,"prmA","Bovatus_RS00775","WP_004297393.1",282,"MULTISPECIES: 50S ribosomal protein L11 methyltransferase"
"chromosome","NZ_CP012938.1",213642,214988,"+",29454959,,"Bovatus_RS00780","WP_004297394.1",448,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",215014,216609,"+",29454957,,"Bovatus_RS00785","WP_004319328.1",531,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",216730,217536,"-",29454956,,"Bovatus_RS00790","WP_004297397.1",268,"MULTISPECIES: fimbrillin family protein"
"chromosome","NZ_CP012938.1",217577,218047,"-",29454955,,"Bovatus_RS00795","WP_004297398.1",156,"MULTISPECIES: nucleoside deaminase"
"chromosome","NZ_CP012938.1",218203,219189,"-",29454953,,"Bovatus_RS00800","WP_004297399.1",328,"MULTISPECIES: Gfo/Idh/MocA family oxidoreductase"
"chromosome","NZ_CP012938.1",219647,220870,"-",29454946,,"Bovatus_RS00805","WP_004297401.1",407,"MULTISPECIES: alginate lyase family protein"
"chromosome","NZ_CP012938.1",220912,222336,"-",29454939,,"Bovatus_RS00810","WP_004297402.1",474,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",222352,223866,"-",29454936,,"Bovatus_RS00815","WP_004297403.1",504,"MULTISPECIES: IPT/TIG domain-containing protein"
"chromosome","NZ_CP012938.1",223886,225367,"-",29454932,,"Bovatus_RS00820","WP_004297404.1",493,"MULTISPECIES: RagB/SusD family nutrient uptake outer membrane protein"
"chromosome","NZ_CP012938.1",225388,228504,"-",29454929,,"Bovatus_RS00825","WP_004319325.1",1038,"MULTISPECIES: TonB-dependent receptor"
"chromosome","NZ_CP012938.1",228528,229730,"-",29454928,,"Bovatus_RS00830","WP_004297406.1",400,"MULTISPECIES: alginate lyase family protein"
"chromosome","NZ_CP012938.1",230954,233443,"-",29454924,,"Bovatus_RS00840","WP_004297410.1",829,"MULTISPECIES: DUF4982 domain-containing protein"
"chromosome","NZ_CP012938.1",233508,234767,"-",29454923,,"Bovatus_RS00845","WP_004297411.1",419,"MULTISPECIES: glycoside hydrolase family 88 protein"
"chromosome","NZ_CP012938.1",234934,239169,"-",29454922,,"Bovatus_RS00850","WP_004297412.1",1411,"MULTISPECIES: response regulator"
"chromosome","NZ_CP012938.1",239156,239995,"-",29454921,,"Bovatus_RS00855","WP_004297413.1",279,"MULTISPECIES: transporter substrate-binding domain-containing protein"
"chromosome","NZ_CP012938.1",240013,242064,"-",29454919,,"Bovatus_RS00860","WP_004297414.1",683,"MULTISPECIES: putative porin"
"chromosome","NZ_CP012938.1",242185,242727,"-",29454916,,"Bovatus_RS00865","WP_004297415.1",180,"MULTISPECIES: 2-oxoacid:acceptor oxidoreductase family protein"
"chromosome","NZ_CP012938.1",242748,243512,"-",29454915,,"Bovatus_RS00870","WP_004297416.1",254,"MULTISPECIES: thiamine pyrophosphate-dependent enzyme"
"chromosome","NZ_CP012938.1",243525,243698,"-",52035251,,"Bovatus_RS25120","WP_004297417.1",57,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP012938.1",243706,244788,"-",29454906,,"Bovatus_RS00875","WP_004297418.1",360,"MULTISPECIES: 3-methyl-2-oxobutanoate dehydrogenase subunit VorB"
